files,run_accession
HRR025018_f1.fq.gz,HRR025018
HRR025018_r2.fq.gz,HRR025018
HRR025019_f1.fq.gz,HRR025019
HRR025019_r2.fq.gz,HRR025019
HRR025020_f1.fq.gz,HRR025020
HRR025020_r2.fq.gz,HRR025020
HRR025021_f1.fq.gz,HRR025021
HRR025021_r2.fq.gz,HRR025021
HRR025022_f1.fq.gz,HRR025022
HRR025022_r2.fq.gz,HRR025022
HRR025023_f1.fq.gz,HRR025023
HRR025023_r2.fq.gz,HRR025023
HRR025024_f1.fq.gz,HRR025024
HRR025024_r2.fq.gz,HRR025024
HRR025025_f1.fq.gz,HRR025025
HRR025025_r2.fq.gz,HRR025025
HRR025026_f1.fq.gz,HRR025026
HRR025026_r2.fq.gz,HRR025026
HRR025027_f1.fq.gz,HRR025027
HRR025027_r2.fq.gz,HRR025027
HRR025028_f1.fq.gz,HRR025028
HRR025028_r2.fq.gz,HRR025028
HRR025029_f1.fq.gz,HRR025029
HRR025029_r2.fq.gz,HRR025029
HRR025030_f1.fq.gz,HRR025030
HRR025030_r2.fq.gz,HRR025030
HRR025031_f1.fq.gz,HRR025031
HRR025031_r2.fq.gz,HRR025031
HRR025032_f1.fq.gz,HRR025032
HRR025032_r2.fq.gz,HRR025032
HRR025033_f1.fq.gz,HRR025033
HRR025033_r2.fq.gz,HRR025033
HRR025034_f1.fq.gz,HRR025034
HRR025034_r2.fq.gz,HRR025034
HRR025035_f1.fq.gz,HRR025035
HRR025035_r2.fq.gz,HRR025035
HRR025036_f1.fq.gz,HRR025036
HRR025036_r2.fq.gz,HRR025036
HRR025037_f1.fq.gz,HRR025037
HRR025037_r2.fq.gz,HRR025037
HRR025038_f1.fq.gz,HRR025038
HRR025038_r2.fq.gz,HRR025038
HRR025039_f1.fq.gz,HRR025039
HRR025039_r2.fq.gz,HRR025039
HRR025040_f1.fq.gz,HRR025040
HRR025040_r2.fq.gz,HRR025040
HRR025041_f1.fq.gz,HRR025041
HRR025041_r2.fq.gz,HRR025041
HRR025042_f1.fq.gz,HRR025042
HRR025042_r2.fq.gz,HRR025042
HRR025043_f1.fq.gz,HRR025043
HRR025043_r2.fq.gz,HRR025043
HRR025044_f1.fq.gz,HRR025044
HRR025044_r2.fq.gz,HRR025044
HRR025045_f1.fq.gz,HRR025045
HRR025045_r2.fq.gz,HRR025045
HRR025046_f1.fq.gz,HRR025046
HRR025046_r2.fq.gz,HRR025046
HRR025047_f1.fq.gz,HRR025047
HRR025047_r2.fq.gz,HRR025047
HRR025048_f1.fq.gz,HRR025048
HRR025048_r2.fq.gz,HRR025048
HRR025049_f1.fq.gz,HRR025049
HRR025049_r2.fq.gz,HRR025049
HRR025050_f1.fq.gz,HRR025050
HRR025050_r2.fq.gz,HRR025050
HRR025051_f1.fq.gz,HRR025051
HRR025051_r2.fq.gz,HRR025051
HRR025052_f1.fq.gz,HRR025052
HRR025052_r2.fq.gz,HRR025052
HRR025053_f1.fq.gz,HRR025053
HRR025053_r2.fq.gz,HRR025053
HRR025054_f1.fq.gz,HRR025054
HRR025054_r2.fq.gz,HRR025054
HRR025055_f1.fq.gz,HRR025055
HRR025055_r2.fq.gz,HRR025055
HRR025056_f1.fq.gz,HRR025056
HRR025056_r2.fq.gz,HRR025056
HRR025057_f1.fq.gz,HRR025057
HRR025057_r2.fq.gz,HRR025057
HRR025058_f1.fq.gz,HRR025058
HRR025058_r2.fq.gz,HRR025058
HRR025059_f1.fq.gz,HRR025059
HRR025059_r2.fq.gz,HRR025059
HRR025060_f1.fq.gz,HRR025060
HRR025060_r2.fq.gz,HRR025060
HRR025061_f1.fq.gz,HRR025061
HRR025061_r2.fq.gz,HRR025061
HRR025062_f1.fq.gz,HRR025062
HRR025062_r2.fq.gz,HRR025062
HRR025063_f1.fq.gz,HRR025063
HRR025063_r2.fq.gz,HRR025063
HRR025064_f1.fq.gz,HRR025064
HRR025064_r2.fq.gz,HRR025064
HRR025065_f1.fq.gz,HRR025065
HRR025065_r2.fq.gz,HRR025065
HRR025066_f1.fq.gz,HRR025066
HRR025066_r2.fq.gz,HRR025066
HRR025067_f1.fq.gz,HRR025067
HRR025067_r2.fq.gz,HRR025067
HRR025068_f1.fq.gz,HRR025068
HRR025068_r2.fq.gz,HRR025068
HRR025069_f1.fq.gz,HRR025069
HRR025069_r2.fq.gz,HRR025069
HRR025070_f1.fq.gz,HRR025070
HRR025070_r2.fq.gz,HRR025070
HRR025071_f1.fq.gz,HRR025071
HRR025071_r2.fq.gz,HRR025071
HRR025072_f1.fq.gz,HRR025072
HRR025072_r2.fq.gz,HRR025072
HRR025073_f1.fq.gz,HRR025073
HRR025073_r2.fq.gz,HRR025073
HRR025074_f1.fq.gz,HRR025074
HRR025074_r2.fq.gz,HRR025074
HRR025075_f1.fq.gz,HRR025075
HRR025075_r2.fq.gz,HRR025075
HRR025076_f1.fq.gz,HRR025076
HRR025076_r2.fq.gz,HRR025076
HRR025077_f1.fq.gz,HRR025077
HRR025077_r2.fq.gz,HRR025077
HRR025078_f1.fq.gz,HRR025078
HRR025078_r2.fq.gz,HRR025078
HRR025079_f1.fq.gz,HRR025079
HRR025079_r2.fq.gz,HRR025079
HRR025080_f1.fq.gz,HRR025080
HRR025080_r2.fq.gz,HRR025080
HRR025081_f1.fq.gz,HRR025081
HRR025081_r2.fq.gz,HRR025081
HRR025082_f1.fq.gz,HRR025082
HRR025082_r2.fq.gz,HRR025082
HRR025083_f1.fq.gz,HRR025083
HRR025083_r2.fq.gz,HRR025083
HRR025084_f1.fq.gz,HRR025084
HRR025084_r2.fq.gz,HRR025084
HRR025085_f1.fq.gz,HRR025085
HRR025085_r2.fq.gz,HRR025085
HRR025086_f1.fq.gz,HRR025086
HRR025086_r2.fq.gz,HRR025086
HRR025087_f1.fq.gz,HRR025087
HRR025087_r2.fq.gz,HRR025087
HRR025088_f1.fq.gz,HRR025088
HRR025088_r2.fq.gz,HRR025088
HRR025089_f1.fq.gz,HRR025089
HRR025089_r2.fq.gz,HRR025089
HRR025090_f1.fq.gz,HRR025090
HRR025090_r2.fq.gz,HRR025090
HRR025091_f1.fq.gz,HRR025091
HRR025091_r2.fq.gz,HRR025091
HRR025092_f1.fq.gz,HRR025092
HRR025092_r2.fq.gz,HRR025092
HRR025093_f1.fq.gz,HRR025093
HRR025093_r2.fq.gz,HRR025093
HRR025094_f1.fq.gz,HRR025094
HRR025094_r2.fq.gz,HRR025094
HRR025095_f1.fq.gz,HRR025095
HRR025095_r2.fq.gz,HRR025095
HRR025096_f1.fq.gz,HRR025096
HRR025096_r2.fq.gz,HRR025096
HRR025097_f1.fq.gz,HRR025097
HRR025097_r2.fq.gz,HRR025097
HRR025098_f1.fq.gz,HRR025098
HRR025098_r2.fq.gz,HRR025098
HRR025099_f1.fq.gz,HRR025099
HRR025099_r2.fq.gz,HRR025099
HRR025100_f1.fq.gz,HRR025100
HRR025100_r2.fq.gz,HRR025100
HRR025101_f1.fq.gz,HRR025101
HRR025101_r2.fq.gz,HRR025101
HRR025102_f1.fq.gz,HRR025102
HRR025102_r2.fq.gz,HRR025102
HRR025103_f1.fq.gz,HRR025103
HRR025103_r2.fq.gz,HRR025103
HRR025104_f1.fq.gz,HRR025104
HRR025104_r2.fq.gz,HRR025104
HRR025105_f1.fq.gz,HRR025105
HRR025105_r2.fq.gz,HRR025105
HRR025106_f1.fq.gz,HRR025106
HRR025106_r2.fq.gz,HRR025106
HRR025107_f1.fq.gz,HRR025107
HRR025107_r2.fq.gz,HRR025107
HRR025108_f1.fq.gz,HRR025108
HRR025108_r2.fq.gz,HRR025108
HRR025109_f1.fq.gz,HRR025109
HRR025109_r2.fq.gz,HRR025109
HRR025110_f1.fq.gz,HRR025110
HRR025110_r2.fq.gz,HRR025110
HRR025111_f1.fq.gz,HRR025111
HRR025111_r2.fq.gz,HRR025111
HRR025112_f1.fq.gz,HRR025112
HRR025112_r2.fq.gz,HRR025112
HRR025113_f1.fq.gz,HRR025113
HRR025113_r2.fq.gz,HRR025113
HRR025114_f1.fq.gz,HRR025114
HRR025114_r2.fq.gz,HRR025114
HRR025115_f1.fq.gz,HRR025115
HRR025115_r2.fq.gz,HRR025115
HRR025116_f1.fq.gz,HRR025116
HRR025116_r2.fq.gz,HRR025116
HRR025117_f1.fq.gz,HRR025117
HRR025117_r2.fq.gz,HRR025117
HRR025118_f1.fq.gz,HRR025118
HRR025118_r2.fq.gz,HRR025118
HRR025119_f1.fq.gz,HRR025119
HRR025119_r2.fq.gz,HRR025119
HRR025120_f1.fq.gz,HRR025120
HRR025120_r2.fq.gz,HRR025120
HRR025121_f1.fq.gz,HRR025121
HRR025121_r2.fq.gz,HRR025121
HRR025122_f1.fq.gz,HRR025122
HRR025122_r2.fq.gz,HRR025122
HRR025123_f1.fq.gz,HRR025123
HRR025123_r2.fq.gz,HRR025123
HRR025124_f1.fq.gz,HRR025124
HRR025124_r2.fq.gz,HRR025124
HRR025125_f1.fq.gz,HRR025125
HRR025125_r2.fq.gz,HRR025125
HRR025126_f1.fq.gz,HRR025126
HRR025126_r2.fq.gz,HRR025126
HRR025127_f1.fq.gz,HRR025127
HRR025127_r2.fq.gz,HRR025127
HRR025128_f1.fq.gz,HRR025128
HRR025128_r2.fq.gz,HRR025128
HRR025129_f1.fq.gz,HRR025129
HRR025129_r2.fq.gz,HRR025129
HRR025130_f1.fq.gz,HRR025130
HRR025130_r2.fq.gz,HRR025130
HRR025131_f1.fq.gz,HRR025131
HRR025131_r2.fq.gz,HRR025131
HRR025132_f1.fq.gz,HRR025132
HRR025132_r2.fq.gz,HRR025132
HRR025133_f1.fq.gz,HRR025133
HRR025133_r2.fq.gz,HRR025133
HRR025134_f1.fq.gz,HRR025134
HRR025134_r2.fq.gz,HRR025134
HRR025135_f1.fq.gz,HRR025135
HRR025135_r2.fq.gz,HRR025135
HRR025136_f1.fq.gz,HRR025136
HRR025136_r2.fq.gz,HRR025136
HRR025137_f1.fq.gz,HRR025137
HRR025137_r2.fq.gz,HRR025137
HRR025138_f1.fq.gz,HRR025138
HRR025138_r2.fq.gz,HRR025138
HRR025139_f1.fq.gz,HRR025139
HRR025139_r2.fq.gz,HRR025139
HRR025140_f1.fq.gz,HRR025140
HRR025140_r2.fq.gz,HRR025140
HRR025141_f1.fq.gz,HRR025141
HRR025141_r2.fq.gz,HRR025141
HRR025142_f1.fq.gz,HRR025142
HRR025142_r2.fq.gz,HRR025142
HRR025143_f1.fq.gz,HRR025143
HRR025143_r2.fq.gz,HRR025143
HRR025144_f1.fq.gz,HRR025144
HRR025144_r2.fq.gz,HRR025144
HRR025145_f1.fq.gz,HRR025145
HRR025145_r2.fq.gz,HRR025145
HRR025146_f1.fq.gz,HRR025146
HRR025146_r2.fq.gz,HRR025146
HRR025147_f1.fq.gz,HRR025147
HRR025147_r2.fq.gz,HRR025147
HRR025148_f1.fq.gz,HRR025148
HRR025148_r2.fq.gz,HRR025148
HRR025149_f1.fq.gz,HRR025149
HRR025149_r2.fq.gz,HRR025149
HRR025150_f1.fq.gz,HRR025150
HRR025150_r2.fq.gz,HRR025150
HRR025151_f1.fq.gz,HRR025151
HRR025151_r2.fq.gz,HRR025151
HRR025152_f1.fq.gz,HRR025152
HRR025152_r2.fq.gz,HRR025152
HRR025153_f1.fq.gz,HRR025153
HRR025153_r2.fq.gz,HRR025153
HRR025154_f1.fq.gz,HRR025154
HRR025154_r2.fq.gz,HRR025154
HRR025155_f1.fq.gz,HRR025155
HRR025155_r2.fq.gz,HRR025155
HRR025156_f1.fq.gz,HRR025156
HRR025156_r2.fq.gz,HRR025156
HRR025157_f1.fq.gz,HRR025157
HRR025157_r2.fq.gz,HRR025157
HRR025158_f1.fq.gz,HRR025158
HRR025158_r2.fq.gz,HRR025158
HRR025159_f1.fq.gz,HRR025159
HRR025159_r2.fq.gz,HRR025159
HRR025160_f1.fq.gz,HRR025160
HRR025160_r2.fq.gz,HRR025160
HRR025161_f1.fq.gz,HRR025161
HRR025161_r2.fq.gz,HRR025161
HRR025162_f1.fq.gz,HRR025162
HRR025162_r2.fq.gz,HRR025162
HRR025163_f1.fq.gz,HRR025163
HRR025163_r2.fq.gz,HRR025163
HRR025164_f1.fq.gz,HRR025164
HRR025164_r2.fq.gz,HRR025164
HRR025165_f1.fq.gz,HRR025165
HRR025165_r2.fq.gz,HRR025165
HRR025166_f1.fq.gz,HRR025166
HRR025166_r2.fq.gz,HRR025166
HRR025167_f1.fq.gz,HRR025167
HRR025167_r2.fq.gz,HRR025167
HRR025168_f1.fq.gz,HRR025168
HRR025168_r2.fq.gz,HRR025168
HRR025169_f1.fq.gz,HRR025169
HRR025169_r2.fq.gz,HRR025169
HRR025170_f1.fq.gz,HRR025170
HRR025170_r2.fq.gz,HRR025170
HRR025171_f1.fq.gz,HRR025171
HRR025171_r2.fq.gz,HRR025171
HRR025172_f1.fq.gz,HRR025172
HRR025172_r2.fq.gz,HRR025172
HRR025173_f1.fq.gz,HRR025173
HRR025173_r2.fq.gz,HRR025173
HRR025174_f1.fq.gz,HRR025174
HRR025174_r2.fq.gz,HRR025174
HRR025175_f1.fq.gz,HRR025175
HRR025175_r2.fq.gz,HRR025175
HRR025176_f1.fq.gz,HRR025176
HRR025176_r2.fq.gz,HRR025176
HRR025177_f1.fq.gz,HRR025177
HRR025177_r2.fq.gz,HRR025177
HRR025178_f1.fq.gz,HRR025178
HRR025178_r2.fq.gz,HRR025178
HRR025179_f1.fq.gz,HRR025179
HRR025179_r2.fq.gz,HRR025179
HRR025180_f1.fq.gz,HRR025180
HRR025180_r2.fq.gz,HRR025180
HRR025181_f1.fq.gz,HRR025181
HRR025181_r2.fq.gz,HRR025181
HRR025182_f1.fq.gz,HRR025182
HRR025182_r2.fq.gz,HRR025182
HRR025183_f1.fq.gz,HRR025183
HRR025183_r2.fq.gz,HRR025183
HRR025184_f1.fq.gz,HRR025184
HRR025184_r2.fq.gz,HRR025184
HRR025185_f1.fq.gz,HRR025185
HRR025185_r2.fq.gz,HRR025185
HRR025186_f1.fq.gz,HRR025186
HRR025186_r2.fq.gz,HRR025186
HRR025187_f1.fq.gz,HRR025187
HRR025187_r2.fq.gz,HRR025187
HRR025188_f1.fq.gz,HRR025188
HRR025188_r2.fq.gz,HRR025188
HRR025189_f1.fq.gz,HRR025189
HRR025189_r2.fq.gz,HRR025189
HRR025190_f1.fq.gz,HRR025190
HRR025190_r2.fq.gz,HRR025190
HRR025191_f1.fq.gz,HRR025191
HRR025191_r2.fq.gz,HRR025191
HRR025192_f1.fq.gz,HRR025192
HRR025192_r2.fq.gz,HRR025192
HRR025193_f1.fq.gz,HRR025193
HRR025193_r2.fq.gz,HRR025193
HRR025194_f1.fq.gz,HRR025194
HRR025194_r2.fq.gz,HRR025194
HRR025195_f1.fq.gz,HRR025195
HRR025195_r2.fq.gz,HRR025195
HRR025196_f1.fq.gz,HRR025196
HRR025196_r2.fq.gz,HRR025196
HRR025197_f1.fq.gz,HRR025197
HRR025197_r2.fq.gz,HRR025197
HRR025198_f1.fq.gz,HRR025198
HRR025198_r2.fq.gz,HRR025198
HRR025199_f1.fq.gz,HRR025199
HRR025199_r2.fq.gz,HRR025199
HRR025200_f1.fq.gz,HRR025200
HRR025200_r2.fq.gz,HRR025200
HRR025201_f1.fq.gz,HRR025201
HRR025201_r2.fq.gz,HRR025201
HRR025202_f1.fq.gz,HRR025202
HRR025202_r2.fq.gz,HRR025202
HRR025203_f1.fq.gz,HRR025203
HRR025203_r2.fq.gz,HRR025203
HRR025204_f1.fq.gz,HRR025204
HRR025204_r2.fq.gz,HRR025204
HRR025205_f1.fq.gz,HRR025205
HRR025205_r2.fq.gz,HRR025205
HRR025206_f1.fq.gz,HRR025206
HRR025206_r2.fq.gz,HRR025206
HRR025207_f1.fq.gz,HRR025207
HRR025207_r2.fq.gz,HRR025207
HRR025208_f1.fq.gz,HRR025208
HRR025208_r2.fq.gz,HRR025208
HRR025209_f1.fq.gz,HRR025209
HRR025209_r2.fq.gz,HRR025209
HRR025210_f1.fq.gz,HRR025210
HRR025210_r2.fq.gz,HRR025210
HRR025211_f1.fq.gz,HRR025211
HRR025211_r2.fq.gz,HRR025211
HRR025212_f1.fq.gz,HRR025212
HRR025212_r2.fq.gz,HRR025212
HRR025213_f1.fq.gz,HRR025213
HRR025213_r2.fq.gz,HRR025213
HRR025214_f1.fq.gz,HRR025214
HRR025214_r2.fq.gz,HRR025214
HRR025215_f1.fq.gz,HRR025215
HRR025215_r2.fq.gz,HRR025215
HRR025216_f1.fq.gz,HRR025216
HRR025216_r2.fq.gz,HRR025216
HRR025217_f1.fq.gz,HRR025217
HRR025217_r2.fq.gz,HRR025217
HRR025218_f1.fq.gz,HRR025218
HRR025218_r2.fq.gz,HRR025218
HRR025219_f1.fq.gz,HRR025219
HRR025219_r2.fq.gz,HRR025219
HRR025220_f1.fq.gz,HRR025220
HRR025220_r2.fq.gz,HRR025220
HRR025221_f1.fq.gz,HRR025221
HRR025221_r2.fq.gz,HRR025221
HRR025222_f1.fq.gz,HRR025222
HRR025222_r2.fq.gz,HRR025222
HRR025223_f1.fq.gz,HRR025223
HRR025223_r2.fq.gz,HRR025223
HRR025224_f1.fq.gz,HRR025224
HRR025224_r2.fq.gz,HRR025224
HRR025225_f1.fq.gz,HRR025225
HRR025225_r2.fq.gz,HRR025225
HRR025226_f1.fq.gz,HRR025226
HRR025226_r2.fq.gz,HRR025226
HRR025227_f1.fq.gz,HRR025227
HRR025227_r2.fq.gz,HRR025227
HRR025228_f1.fq.gz,HRR025228
HRR025228_r2.fq.gz,HRR025228
HRR025229_f1.fq.gz,HRR025229
HRR025229_r2.fq.gz,HRR025229
HRR025230_f1.fq.gz,HRR025230
HRR025230_r2.fq.gz,HRR025230
HRR025231_f1.fq.gz,HRR025231
HRR025231_r2.fq.gz,HRR025231
HRR025232_f1.fq.gz,HRR025232
HRR025232_r2.fq.gz,HRR025232
HRR025233_f1.fq.gz,HRR025233
HRR025233_r2.fq.gz,HRR025233
HRR025234_f1.fq.gz,HRR025234
HRR025234_r2.fq.gz,HRR025234
HRR025235_f1.fq.gz,HRR025235
HRR025235_r2.fq.gz,HRR025235
HRR025236_f1.fq.gz,HRR025236
HRR025236_r2.fq.gz,HRR025236
HRR025237_f1.fq.gz,HRR025237
HRR025237_r2.fq.gz,HRR025237
HRR025238_f1.fq.gz,HRR025238
HRR025238_r2.fq.gz,HRR025238
HRR025239_f1.fq.gz,HRR025239
HRR025239_r2.fq.gz,HRR025239
HRR025240_f1.fq.gz,HRR025240
HRR025240_r2.fq.gz,HRR025240
HRR025241_f1.fq.gz,HRR025241
HRR025241_r2.fq.gz,HRR025241
HRR025242_f1.fq.gz,HRR025242
HRR025242_r2.fq.gz,HRR025242
HRR025243_f1.fq.gz,HRR025243
HRR025243_r2.fq.gz,HRR025243
HRR025244_f1.fq.gz,HRR025244
HRR025244_r2.fq.gz,HRR025244
HRR025245_f1.fq.gz,HRR025245
HRR025245_r2.fq.gz,HRR025245
HRR025246_f1.fq.gz,HRR025246
HRR025246_r2.fq.gz,HRR025246
HRR025247_f1.fq.gz,HRR025247
HRR025247_r2.fq.gz,HRR025247
HRR025248_f1.fq.gz,HRR025248
HRR025248_r2.fq.gz,HRR025248
HRR025249_f1.fq.gz,HRR025249
HRR025249_r2.fq.gz,HRR025249
HRR025250_f1.fq.gz,HRR025250
HRR025250_r2.fq.gz,HRR025250
HRR025251_f1.fq.gz,HRR025251
HRR025251_r2.fq.gz,HRR025251
HRR025252_f1.fq.gz,HRR025252
HRR025252_r2.fq.gz,HRR025252
HRR025253_f1.fq.gz,HRR025253
HRR025253_r2.fq.gz,HRR025253
HRR025254_f1.fq.gz,HRR025254
HRR025254_r2.fq.gz,HRR025254
HRR025255_f1.fq.gz,HRR025255
HRR025255_r2.fq.gz,HRR025255
HRR025256_f1.fq.gz,HRR025256
HRR025256_r2.fq.gz,HRR025256
HRR025859_f1.fq.gz,HRR025859
HRR025859_r2.fq.gz,HRR025859
HRR025860_f1.fq.gz,HRR025860
HRR025860_r2.fq.gz,HRR025860
HRR025861_f1.fq.gz,HRR025861
HRR025861_r2.fq.gz,HRR025861
HRR025862_f1.fq.gz,HRR025862
HRR025862_r2.fq.gz,HRR025862
HRR025863_f1.fq.gz,HRR025863
HRR025863_r2.fq.gz,HRR025863
HRR025864_f1.fq.gz,HRR025864
HRR025864_r2.fq.gz,HRR025864
HRR025865_f1.fq.gz,HRR025865
HRR025865_r2.fq.gz,HRR025865
HRR025866_f1.fq.gz,HRR025866
HRR025866_r2.fq.gz,HRR025866
HRR025867_f1.fq.gz,HRR025867
HRR025867_r2.fq.gz,HRR025867
HRR025868_f1.fq.gz,HRR025868
HRR025868_r2.fq.gz,HRR025868
HRR025869_f1.fq.gz,HRR025869
HRR025869_r2.fq.gz,HRR025869
HRR025870_f1.fq.gz,HRR025870
HRR025870_r2.fq.gz,HRR025870
HRR025871_f1.fq.gz,HRR025871
HRR025871_r2.fq.gz,HRR025871
HRR025872_f1.fq.gz,HRR025872
HRR025872_r2.fq.gz,HRR025872
HRR025873_f1.fq.gz,HRR025873
HRR025873_r2.fq.gz,HRR025873
HRR025874_f1.fq.gz,HRR025874
HRR025874_r2.fq.gz,HRR025874
HRR025875_f1.fq.gz,HRR025875
HRR025875_r2.fq.gz,HRR025875
HRR025876_f1.fq.gz,HRR025876
HRR025876_r2.fq.gz,HRR025876
HRR025877_f1.fq.gz,HRR025877
HRR025877_r2.fq.gz,HRR025877
HRR025878_f1.fq.gz,HRR025878
HRR025878_r2.fq.gz,HRR025878
HRR025879_f1.fq.gz,HRR025879
HRR025879_r2.fq.gz,HRR025879
HRR025880_f1.fq.gz,HRR025880
HRR025880_r2.fq.gz,HRR025880
HRR025881_f1.fq.gz,HRR025881
HRR025881_r2.fq.gz,HRR025881
HRR025882_f1.fq.gz,HRR025882
HRR025882_r2.fq.gz,HRR025882
HRR025883_f1.fq.gz,HRR025883
HRR025883_r2.fq.gz,HRR025883
HRR025884_f1.fq.gz,HRR025884
HRR025884_r2.fq.gz,HRR025884
HRR025885_f1.fq.gz,HRR025885
HRR025885_r2.fq.gz,HRR025885
HRR025886_f1.fq.gz,HRR025886
HRR025886_r2.fq.gz,HRR025886
HRR025887_f1.fq.gz,HRR025887
HRR025887_r2.fq.gz,HRR025887
HRR025888_f1.fq.gz,HRR025888
HRR025888_r2.fq.gz,HRR025888
HRR025889_f1.fq.gz,HRR025889
HRR025889_r2.fq.gz,HRR025889
HRR025890_f1.fq.gz,HRR025890
HRR025890_r2.fq.gz,HRR025890
HRR025891_f1.fq.gz,HRR025891
HRR025891_r2.fq.gz,HRR025891
HRR025892_f1.fq.gz,HRR025892
HRR025892_r2.fq.gz,HRR025892
HRR025893_f1.fq.gz,HRR025893
HRR025893_r2.fq.gz,HRR025893
HRR025894_f1.fq.gz,HRR025894
HRR025894_r2.fq.gz,HRR025894
HRR025895_f1.fq.gz,HRR025895
HRR025895_r2.fq.gz,HRR025895
HRR025896_f1.fq.gz,HRR025896
HRR025896_r2.fq.gz,HRR025896
HRR025897_f1.fq.gz,HRR025897
HRR025897_r2.fq.gz,HRR025897
HRR025898_f1.fq.gz,HRR025898
HRR025898_r2.fq.gz,HRR025898
HRR025899_f1.fq.gz,HRR025899
HRR025899_r2.fq.gz,HRR025899
HRR025900_f1.fq.gz,HRR025900
HRR025900_r2.fq.gz,HRR025900
HRR025901_f1.fq.gz,HRR025901
HRR025901_r2.fq.gz,HRR025901
HRR025902_f1.fq.gz,HRR025902
HRR025902_r2.fq.gz,HRR025902
HRR025903_f1.fq.gz,HRR025903
HRR025903_r2.fq.gz,HRR025903
HRR025904_f1.fq.gz,HRR025904
HRR025904_r2.fq.gz,HRR025904
HRR025905_f1.fq.gz,HRR025905
HRR025905_r2.fq.gz,HRR025905
HRR025906_f1.fq.gz,HRR025906
HRR025906_r2.fq.gz,HRR025906
HRR025907_f1.fq.gz,HRR025907
HRR025907_r2.fq.gz,HRR025907
HRR025908_f1.fq.gz,HRR025908
HRR025908_r2.fq.gz,HRR025908
HRR025909_f1.fq.gz,HRR025909
HRR025909_r2.fq.gz,HRR025909
HRR025910_f1.fq.gz,HRR025910
HRR025910_r2.fq.gz,HRR025910
HRR025911_f1.fq.gz,HRR025911
HRR025911_r2.fq.gz,HRR025911
HRR025912_f1.fq.gz,HRR025912
HRR025912_r2.fq.gz,HRR025912
HRR025913_f1.fq.gz,HRR025913
HRR025913_r2.fq.gz,HRR025913
HRR025914_f1.fq.gz,HRR025914
HRR025914_r2.fq.gz,HRR025914
HRR025915_f1.fq.gz,HRR025915
HRR025915_r2.fq.gz,HRR025915
HRR025916_f1.fq.gz,HRR025916
HRR025916_r2.fq.gz,HRR025916
HRR025917_f1.fq.gz,HRR025917
HRR025917_r2.fq.gz,HRR025917
HRR025918_f1.fq.gz,HRR025918
HRR025918_r2.fq.gz,HRR025918
HRR025919_f1.fq.gz,HRR025919
HRR025919_r2.fq.gz,HRR025919
HRR025920_f1.fq.gz,HRR025920
HRR025920_r2.fq.gz,HRR025920
HRR025921_f1.fq.gz,HRR025921
HRR025921_r2.fq.gz,HRR025921
HRR025922_f1.fq.gz,HRR025922
HRR025922_r2.fq.gz,HRR025922
HRR025923_f1.fq.gz,HRR025923
HRR025923_r2.fq.gz,HRR025923
HRR025924_f1.fq.gz,HRR025924
HRR025924_r2.fq.gz,HRR025924
HRR025925_f1.fq.gz,HRR025925
HRR025925_r2.fq.gz,HRR025925
HRR025926_f1.fq.gz,HRR025926
HRR025926_r2.fq.gz,HRR025926
HRR025927_f1.fq.gz,HRR025927
HRR025927_r2.fq.gz,HRR025927
HRR025928_f1.fq.gz,HRR025928
HRR025928_r2.fq.gz,HRR025928
HRR025929_f1.fq.gz,HRR025929
HRR025929_r2.fq.gz,HRR025929
HRR025930_f1.fq.gz,HRR025930
HRR025930_r2.fq.gz,HRR025930
HRR025931_f1.fq.gz,HRR025931
HRR025931_r2.fq.gz,HRR025931
HRR025932_f1.fq.gz,HRR025932
HRR025932_r2.fq.gz,HRR025932
HRR025933_f1.fq.gz,HRR025933
HRR025933_r2.fq.gz,HRR025933
HRR025934_f1.fq.gz,HRR025934
HRR025934_r2.fq.gz,HRR025934
HRR025935_f1.fq.gz,HRR025935
HRR025935_r2.fq.gz,HRR025935
HRR025936_f1.fq.gz,HRR025936
HRR025936_r2.fq.gz,HRR025936
HRR025937_f1.fq.gz,HRR025937
HRR025937_r2.fq.gz,HRR025937
HRR025938_f1.fq.gz,HRR025938
HRR025938_r2.fq.gz,HRR025938
HRR025939_f1.fq.gz,HRR025939
HRR025939_r2.fq.gz,HRR025939
HRR025940_f1.fq.gz,HRR025940
HRR025940_r2.fq.gz,HRR025940
HRR025941_f1.fq.gz,HRR025941
HRR025941_r2.fq.gz,HRR025941
HRR025942_f1.fq.gz,HRR025942
HRR025942_r2.fq.gz,HRR025942
HRR025943_f1.fq.gz,HRR025943
HRR025943_r2.fq.gz,HRR025943
HRR025944_f1.fq.gz,HRR025944
HRR025944_r2.fq.gz,HRR025944
HRR025945_f1.fq.gz,HRR025945
HRR025945_r2.fq.gz,HRR025945
HRR025946_f1.fq.gz,HRR025946
HRR025946_r2.fq.gz,HRR025946
HRR025947_f1.fq.gz,HRR025947
HRR025947_r2.fq.gz,HRR025947
HRR025948_f1.fq.gz,HRR025948
HRR025948_r2.fq.gz,HRR025948
HRR025949_f1.fq.gz,HRR025949
HRR025949_r2.fq.gz,HRR025949
HRR025950_f1.fq.gz,HRR025950
HRR025950_r2.fq.gz,HRR025950
HRR025951_f1.fq.gz,HRR025951
HRR025951_r2.fq.gz,HRR025951
HRR025952_f1.fq.gz,HRR025952
HRR025952_r2.fq.gz,HRR025952
