study_accession,individual_accession,sample_accession,experiment_accession,run_accession,file_name,file_path,file_format,strategy,T1_id,semantic_format,size,platform,data_level,individual_name,sample_name
HRA016026,,,,HRR2997135,HRR2997135_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997135/HRR2997135_f1.fq.gz,fastq.gz,WGS,HRR2997135_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997135/HRR2997135_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997135,HRR2997135_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997135/HRR2997135_r2.fq.gz,fastq.gz,WGS,HRR2997135_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997135/HRR2997135_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,HRI1703346,HRS2218330,HRX2458301,HRR2997136,HRR2997136_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997136/HRR2997136_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997136_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997136/HRR2997136_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4248,L4248_Normal
HRA016026,HRI1703346,HRS2218330,HRX2458301,HRR2997136,HRR2997136_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997136/HRR2997136_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997136_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997136/HRR2997136_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4248,L4248_Normal
HRA016026,HRI1703346,HRS2218331,HRX2458302,HRR2997137,HRR2997137_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997137/HRR2997137_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997137_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997137/HRR2997137_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4248,L4248_Tumor
HRA016026,HRI1703346,HRS2218331,HRX2458302,HRR2997137,HRR2997137_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997137/HRR2997137_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997137_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997137/HRR2997137_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4248,L4248_Tumor
HRA016026,,,,HRR2997138,HRR2997138_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997138/HRR2997138_f1.fq.gz,fastq.gz,WGS,HRR2997138_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997138/HRR2997138_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997138,HRR2997138_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997138/HRR2997138_r2.fq.gz,fastq.gz,WGS,HRR2997138_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997138/HRR2997138_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,,,,HRR2997139,HRR2997139_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997139/HRR2997139_f1.fq.gz,fastq.gz,WGS,HRR2997139_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997139/HRR2997139_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997139,HRR2997139_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997139/HRR2997139_r2.fq.gz,fastq.gz,WGS,HRR2997139_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997139/HRR2997139_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,HRI1703347,HRS2218332,HRX2458305,HRR2997140,HRR2997140_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997140/HRR2997140_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997140_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997140/HRR2997140_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4311,L4311_Normal
HRA016026,HRI1703347,HRS2218332,HRX2458305,HRR2997140,HRR2997140_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997140/HRR2997140_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997140_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997140/HRR2997140_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4311,L4311_Normal
HRA016026,HRI1703347,HRS2218333,HRX2458306,HRR2997141,HRR2997141_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997141/HRR2997141_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997141_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997141/HRR2997141_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4311,L4311_Tumor
HRA016026,HRI1703347,HRS2218333,HRX2458306,HRR2997141,HRR2997141_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997141/HRR2997141_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997141_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997141/HRR2997141_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4311,L4311_Tumor
HRA016026,,,,HRR2997142,HRR2997142_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997142/HRR2997142_f1.fq.gz,fastq.gz,WGS,HRR2997142_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997142/HRR2997142_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997142,HRR2997142_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997142/HRR2997142_r2.fq.gz,fastq.gz,WGS,HRR2997142_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997142/HRR2997142_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,,,,HRR2997143,HRR2997143_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997143/HRR2997143_f1.fq.gz,fastq.gz,WGS,HRR2997143_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997143/HRR2997143_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997143,HRR2997143_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997143/HRR2997143_r2.fq.gz,fastq.gz,WGS,HRR2997143_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997143/HRR2997143_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,HRI1703348,HRS2218334,HRX2458309,HRR2997144,HRR2997144_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997144/HRR2997144_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997144_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997144/HRR2997144_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4368,L4368_Normal
HRA016026,HRI1703348,HRS2218334,HRX2458309,HRR2997144,HRR2997144_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997144/HRR2997144_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997144_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997144/HRR2997144_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4368,L4368_Normal
HRA016026,HRI1703348,HRS2218335,HRX2458310,HRR2997145,HRR2997145_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997145/HRR2997145_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997145_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997145/HRR2997145_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4368,L4368_Tumor
HRA016026,HRI1703348,HRS2218335,HRX2458310,HRR2997145,HRR2997145_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997145/HRR2997145_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997145_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997145/HRR2997145_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4368,L4368_Tumor
HRA016026,,,,HRR2997146,HRR2997146_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997146/HRR2997146_f1.fq.gz,fastq.gz,WGS,HRR2997146_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997146/HRR2997146_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997146,HRR2997146_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997146/HRR2997146_r2.fq.gz,fastq.gz,WGS,HRR2997146_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997146/HRR2997146_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,,,,HRR2997147,HRR2997147_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997147/HRR2997147_f1.fq.gz,fastq.gz,WGS,HRR2997147_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997147/HRR2997147_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997147,HRR2997147_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997147/HRR2997147_r2.fq.gz,fastq.gz,WGS,HRR2997147_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997147/HRR2997147_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,HRI1703349,HRS2218336,HRX2458313,HRR2997148,HRR2997148_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997148/HRR2997148_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997148_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997148/HRR2997148_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4374,L4374_Normal
HRA016026,HRI1703349,HRS2218336,HRX2458313,HRR2997148,HRR2997148_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997148/HRR2997148_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997148_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997148/HRR2997148_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4374,L4374_Normal
HRA016026,HRI1703349,HRS2218337,HRX2458314,HRR2997149,HRR2997149_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997149/HRR2997149_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997149_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997149/HRR2997149_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4374,L4374_Tumor
HRA016026,HRI1703349,HRS2218337,HRX2458314,HRR2997149,HRR2997149_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997149/HRR2997149_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997149_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997149/HRR2997149_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4374,L4374_Tumor
HRA016026,,,,HRR2997150,HRR2997150_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997150/HRR2997150_f1.fq.gz,fastq.gz,WGS,HRR2997150_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997150/HRR2997150_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997150,HRR2997150_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997150/HRR2997150_r2.fq.gz,fastq.gz,WGS,HRR2997150_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997150/HRR2997150_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,,,,HRR2997151,HRR2997151_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997151/HRR2997151_f1.fq.gz,fastq.gz,WGS,HRR2997151_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997151/HRR2997151_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997151,HRR2997151_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997151/HRR2997151_r2.fq.gz,fastq.gz,WGS,HRR2997151_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997151/HRR2997151_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,HRI1703350,HRS2218338,HRX2458317,HRR2997152,HRR2997152_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997152/HRR2997152_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997152_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997152/HRR2997152_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4377,L4377_Normal
HRA016026,HRI1703350,HRS2218338,HRX2458317,HRR2997152,HRR2997152_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997152/HRR2997152_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997152_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997152/HRR2997152_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4377,L4377_Normal
HRA016026,HRI1703350,HRS2218339,HRX2458318,HRR2997153,HRR2997153_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997153/HRR2997153_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997153_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997153/HRR2997153_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4377,L4377_Tumor
HRA016026,HRI1703350,HRS2218339,HRX2458318,HRR2997153,HRR2997153_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997153/HRR2997153_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997153_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997153/HRR2997153_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4377,L4377_Tumor
HRA016026,,,,HRR2997154,HRR2997154_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997154/HRR2997154_f1.fq.gz,fastq.gz,WGS,HRR2997154_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997154/HRR2997154_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997154,HRR2997154_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997154/HRR2997154_r2.fq.gz,fastq.gz,WGS,HRR2997154_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997154/HRR2997154_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,,,,HRR2997155,HRR2997155_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997155/HRR2997155_f1.fq.gz,fastq.gz,WGS,HRR2997155_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997155/HRR2997155_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997155,HRR2997155_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997155/HRR2997155_r2.fq.gz,fastq.gz,WGS,HRR2997155_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997155/HRR2997155_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,HRI1703351,HRS2218340,HRX2458321,HRR2997156,HRR2997156_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997156/HRR2997156_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997156_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997156/HRR2997156_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4407,L4407_Normal
HRA016026,HRI1703351,HRS2218340,HRX2458321,HRR2997156,HRR2997156_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997156/HRR2997156_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997156_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997156/HRR2997156_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4407,L4407_Normal
HRA016026,HRI1703351,HRS2218341,HRX2458322,HRR2997157,HRR2997157_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997157/HRR2997157_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997157_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997157/HRR2997157_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4407,L4407_Tumor
HRA016026,HRI1703351,HRS2218341,HRX2458322,HRR2997157,HRR2997157_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997157/HRR2997157_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997157_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997157/HRR2997157_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4407,L4407_Tumor
HRA016026,,,,HRR2997158,HRR2997158_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997158/HRR2997158_f1.fq.gz,fastq.gz,WGS,HRR2997158_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997158/HRR2997158_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997158,HRR2997158_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997158/HRR2997158_r2.fq.gz,fastq.gz,WGS,HRR2997158_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997158/HRR2997158_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,,,,HRR2997159,HRR2997159_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997159/HRR2997159_f1.fq.gz,fastq.gz,WGS,HRR2997159_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997159/HRR2997159_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997159,HRR2997159_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997159/HRR2997159_r2.fq.gz,fastq.gz,WGS,HRR2997159_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997159/HRR2997159_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,HRI1703352,HRS2218342,HRX2458325,HRR2997160,HRR2997160_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997160/HRR2997160_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997160_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997160/HRR2997160_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4422,L4422_Normal
HRA016026,HRI1703352,HRS2218342,HRX2458325,HRR2997160,HRR2997160_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997160/HRR2997160_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997160_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997160/HRR2997160_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4422,L4422_Normal
HRA016026,HRI1703352,HRS2218343,HRX2458326,HRR2997161,HRR2997161_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997161/HRR2997161_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997161_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997161/HRR2997161_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4422,L4422_Tumor
HRA016026,HRI1703352,HRS2218343,HRX2458326,HRR2997161,HRR2997161_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997161/HRR2997161_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997161_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997161/HRR2997161_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4422,L4422_Tumor
HRA016026,,,,HRR2997162,HRR2997162_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997162/HRR2997162_f1.fq.gz,fastq.gz,WGS,HRR2997162_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997162/HRR2997162_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997162,HRR2997162_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997162/HRR2997162_r2.fq.gz,fastq.gz,WGS,HRR2997162_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997162/HRR2997162_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,,,,HRR2997163,HRR2997163_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997163/HRR2997163_f1.fq.gz,fastq.gz,WGS,HRR2997163_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997163/HRR2997163_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997163,HRR2997163_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997163/HRR2997163_r2.fq.gz,fastq.gz,WGS,HRR2997163_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997163/HRR2997163_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,HRI1703353,HRS2218344,HRX2458329,HRR2997164,HRR2997164_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997164/HRR2997164_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997164_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997164/HRR2997164_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4441,L4441_Normal
HRA016026,HRI1703353,HRS2218344,HRX2458329,HRR2997164,HRR2997164_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997164/HRR2997164_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997164_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997164/HRR2997164_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4441,L4441_Normal
HRA016026,HRI1703353,HRS2218345,HRX2458330,HRR2997165,HRR2997165_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997165/HRR2997165_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997165_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997165/HRR2997165_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4441,L4441_Tumor
HRA016026,HRI1703353,HRS2218345,HRX2458330,HRR2997165,HRR2997165_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997165/HRR2997165_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997165_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997165/HRR2997165_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4441,L4441_Tumor
HRA016026,,,,HRR2997166,HRR2997166_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997166/HRR2997166_f1.fq.gz,fastq.gz,WGS,HRR2997166_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997166/HRR2997166_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997166,HRR2997166_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997166/HRR2997166_r2.fq.gz,fastq.gz,WGS,HRR2997166_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997166/HRR2997166_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,,,,HRR2997167,HRR2997167_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997167/HRR2997167_f1.fq.gz,fastq.gz,WGS,HRR2997167_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997167/HRR2997167_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,,1,,
HRA016026,,,,HRR2997167,HRR2997167_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997167/HRR2997167_r2.fq.gz,fastq.gz,WGS,HRR2997167_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997167/HRR2997167_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,,1,,
HRA016026,HRI1703354,HRS2218346,HRX2458333,HRR2997168,HRR2997168_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997168/HRR2997168_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997168_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997168/HRR2997168_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4484,L4484_Normal
HRA016026,HRI1703354,HRS2218346,HRX2458333,HRR2997168,HRR2997168_r2.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997168/HRR2997168_r2.fq.gz,fastq.gz,bulk_RNA,HRR2997168_r2.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997168/HRR2997168_r2.fq.gz,RAW_PAIRED_END_R2_FASTQ,,DNBSEQ-T7,1,L4484,L4484_Normal
HRA016026,HRI1703354,HRS2218347,HRX2458334,HRR2997169,HRR2997169_f1.fq.gz,/hpcdisk1/cbb_group/data/HRA016026/HRR2997169/HRR2997169_f1.fq.gz,fastq.gz,bulk_RNA,HRR2997169_f1.fq.gz::/hpcdisk1/cbb_group/data/HRA016026/HRR2997169/HRR2997169_f1.fq.gz,RAW_PAIRED_END_R1_FASTQ,,DNBSEQ-T7,1,L4484,L4484_Tumor
