t2_id,modal
HRR067418.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067418.BQSR.bam,WGS
HRR067418.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067418.BQSR.bam.bai,WGS
HRR067419.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067419.BQSR.bam,WGS
HRR067419.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067419.BQSR.bam.bai,WGS
HRR067420.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067420.BQSR.bam,WGS
HRR067420.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067420.BQSR.bam.bai,WGS
HRR067421.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067421.BQSR.bam,WGS
HRR067421.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067421.BQSR.bam.bai,WGS
HRR067422.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067422.BQSR.bam,WGS
HRR067422.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067422.BQSR.bam.bai,WGS
HRR067423.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067423.BQSR.bam,WGS
HRR067423.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067423.BQSR.bam.bai,WGS
HRR067424.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067424.BQSR.bam,WGS
HRR067424.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067424.BQSR.bam.bai,WGS
HRR067425.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067425.BQSR.bam,WGS
HRR067425.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067425.BQSR.bam.bai,WGS
HRR067426.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067426.BQSR.bam,WGS
HRR067426.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067426.BQSR.bam.bai,WGS
HRR067427.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067427.BQSR.bam,WGS
HRR067427.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067427.BQSR.bam.bai,WGS
HRR067428.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067428.BQSR.bam,WGS
HRR067428.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067428.BQSR.bam.bai,WGS
HRR067429.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067429.BQSR.bam,WGS
HRR067429.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067429.BQSR.bam.bai,WGS
HRR067430.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067430.BQSR.bam,WGS
HRR067430.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067430.BQSR.bam.bai,WGS
HRR067431.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067431.BQSR.bam,WGS
HRR067431.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067431.BQSR.bam.bai,WGS
HRR067432.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067432.BQSR.bam,WGS
HRR067432.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067432.BQSR.bam.bai,WGS
HRR067433.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067433.BQSR.bam,WGS
HRR067433.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067433.BQSR.bam.bai,WGS
HRR067434.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067434.BQSR.bam,WGS
HRR067434.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067434.BQSR.bam.bai,WGS
HRR067435.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067435.BQSR.bam,WGS
HRR067435.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067435.BQSR.bam.bai,WGS
HRR067436.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067436.BQSR.bam,WGS
HRR067436.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067436.BQSR.bam.bai,WGS
HRR067437.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067437.BQSR.bam,WGS
HRR067437.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067437.BQSR.bam.bai,WGS
HRR067438.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067438.BQSR.bam,WGS
HRR067438.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067438.BQSR.bam.bai,WGS
HRR067439.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067439.BQSR.bam,WGS
HRR067439.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067439.BQSR.bam.bai,WGS
HRR067440.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067440.BQSR.bam,WGS
HRR067440.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067440.BQSR.bam.bai,WGS
HRR067441.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067441.BQSR.bam,WGS
HRR067441.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067441.BQSR.bam.bai,WGS
HRR067442.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067442.BQSR.bam,WGS
HRR067442.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067442.BQSR.bam.bai,WGS
HRR067443.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067443.BQSR.bam,WGS
HRR067443.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067443.BQSR.bam.bai,WGS
HRR067444.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067444.BQSR.bam,WGS
HRR067444.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067444.BQSR.bam.bai,WGS
HRR067445.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067445.BQSR.bam,WGS
HRR067445.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067445.BQSR.bam.bai,WGS
HRR067446.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067446.BQSR.bam,WGS
HRR067446.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067446.BQSR.bam.bai,WGS
HRR067447.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067447.BQSR.bam,WGS
HRR067447.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067447.BQSR.bam.bai,WGS
HRR067448.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067448.BQSR.bam,WGS
HRR067448.BQSR.bam.bai::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067448.BQSR.bam.bai,WGS
HRR067449.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067449.BQSR.bam,WGS
