type,start,end,properties_json
HAS_INPUT_SLOT,tool_id:wgcna_hub,io_slot:wgcna_hub::input::tabular_bio_data,{}
REQUIRES,io_slot:wgcna_hub::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:wgcna_hub::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:wgcna_hub::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:wgcna_hub::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:wgcna_hub,io_slot:wgcna_hub::input::clinical_table,{}
REQUIRES,io_slot:wgcna_hub::input::clinical_table,artifact_type:clinical_table,{}
ALLOW_FORMAT,io_slot:wgcna_hub::input::clinical_table,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:wgcna_hub::input::clinical_table,catalog_format:xls,{}
HAS_INPUT_SLOT,tool_id:wgcna_hub,io_slot:wgcna_hub::input::sample_metainfo,{}
REQUIRES,io_slot:wgcna_hub::input::sample_metainfo,artifact_type:sample_metainfo,{}
ALLOW_FORMAT,io_slot:wgcna_hub::input::sample_metainfo,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:wgcna_hub::input::sample_metainfo,catalog_format:xls,{}
ALLOW_FORMAT,io_slot:wgcna_hub::input::sample_metainfo,catalog_format:tsv,{}
HAS_OUTPUT_SLOT,tool_id:wgcna_hub,io_slot:wgcna_hub::output::quality_control_report,{}
PRODUCES,io_slot:wgcna_hub::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:wgcna_hub::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:wgcna_hub::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:wgcna_hub::output::quality_control_report,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:wgcna_hub,io_slot:wgcna_hub::output::tabular_bio_data,{}
PRODUCES,io_slot:wgcna_hub::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:wgcna_hub::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:wgcna_hub::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:wgcna_hub::output::tabular_bio_data,catalog_format:txt,{}
HAS_FUNCTION,tool_id:wgcna_module_trait,catalog_function:基于 WGCNA 算法构建基因共表达网络，识别功能模块并分析与临床性状的关联关系。 支持 GO/KEGG/Hallmark 富集分析、生存分析和 hub 基因筛选，适用于批量 RNA-seq 数据的系统生物学研究。,{}
HAS_INPUT_SLOT,tool_id:wgcna_module_trait,io_slot:wgcna_module_trait::input::tabular_bio_data,{}
REQUIRES,io_slot:wgcna_module_trait::input::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::input::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::input::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::input::tabular_bio_data,catalog_format:txt,{}
HAS_INPUT_SLOT,tool_id:wgcna_module_trait,io_slot:wgcna_module_trait::input::clinical_table,{}
REQUIRES,io_slot:wgcna_module_trait::input::clinical_table,artifact_type:clinical_table,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::input::clinical_table,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::input::clinical_table,catalog_format:xls,{}
HAS_INPUT_SLOT,tool_id:wgcna_module_trait,io_slot:wgcna_module_trait::input::sample_metainfo,{}
REQUIRES,io_slot:wgcna_module_trait::input::sample_metainfo,artifact_type:sample_metainfo,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::input::sample_metainfo,catalog_format:xlsx,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::input::sample_metainfo,catalog_format:xls,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::input::sample_metainfo,catalog_format:tsv,{}
HAS_OUTPUT_SLOT,tool_id:wgcna_module_trait,io_slot:wgcna_module_trait::output::quality_control_report,{}
PRODUCES,io_slot:wgcna_module_trait::output::quality_control_report,artifact_type:quality_control_report,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::output::quality_control_report,catalog_format:html,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::output::quality_control_report,catalog_format:json,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::output::quality_control_report,catalog_format:txt,{}
HAS_OUTPUT_SLOT,tool_id:wgcna_module_trait,io_slot:wgcna_module_trait::output::tabular_bio_data,{}
PRODUCES,io_slot:wgcna_module_trait::output::tabular_bio_data,artifact_type:analysis_summary,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::output::tabular_bio_data,catalog_format:tsv,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::output::tabular_bio_data,catalog_format:csv,{}
ALLOW_FORMAT,io_slot:wgcna_module_trait::output::tabular_bio_data,catalog_format:txt,{}
