files,data_level
HRR025095_r2.fq.gz,1
HRR025096_f1.fq.gz,1
HRR025096_r2.fq.gz,1
HRR025097_f1.fq.gz,1
HRR025097_r2.fq.gz,1
HRR025098_f1.fq.gz,1
HRR025098_r2.fq.gz,1
HRR025099_f1.fq.gz,1
HRR025099_r2.fq.gz,1
HRR025100_f1.fq.gz,1
HRR025100_r2.fq.gz,1
HRR025101_f1.fq.gz,1
HRR025101_r2.fq.gz,1
HRR025102_f1.fq.gz,1
HRR025102_r2.fq.gz,1
HRR025103_f1.fq.gz,1
HRR025103_r2.fq.gz,1
HRR025104_f1.fq.gz,1
HRR025104_r2.fq.gz,1
HRR025105_f1.fq.gz,1
HRR025105_r2.fq.gz,1
HRR025106_f1.fq.gz,1
HRR025106_r2.fq.gz,1
HRR025107_f1.fq.gz,1
HRR025107_r2.fq.gz,1
HRR025108_f1.fq.gz,1
HRR025108_r2.fq.gz,1
HRR025109_f1.fq.gz,1
HRR025109_r2.fq.gz,1
HRR025110_f1.fq.gz,1
HRR025110_r2.fq.gz,1
HRR025111_f1.fq.gz,1
HRR025111_r2.fq.gz,1
HRR025112_f1.fq.gz,1
HRR025112_r2.fq.gz,1
HRR025113_f1.fq.gz,1
HRR025113_r2.fq.gz,1
HRR025114_f1.fq.gz,1
HRR025114_r2.fq.gz,1
HRR025115_f1.fq.gz,1
HRR025115_r2.fq.gz,1
HRR025116_f1.fq.gz,1
HRR025116_r2.fq.gz,1
HRR025117_f1.fq.gz,1
HRR025117_r2.fq.gz,1
HRR025118_f1.fq.gz,1
HRR025118_r2.fq.gz,1
HRR025119_f1.fq.gz,1
HRR025119_r2.fq.gz,1
HRR025120_f1.fq.gz,1
HRR025120_r2.fq.gz,1
HRR025121_f1.fq.gz,1
HRR025121_r2.fq.gz,1
HRR025122_f1.fq.gz,1
HRR025122_r2.fq.gz,1
HRR025123_f1.fq.gz,1
HRR025123_r2.fq.gz,1
HRR025124_f1.fq.gz,1
HRR025124_r2.fq.gz,1
HRR025125_f1.fq.gz,1
HRR025125_r2.fq.gz,1
HRR025126_f1.fq.gz,1
HRR025126_r2.fq.gz,1
HRR025127_f1.fq.gz,1
HRR025127_r2.fq.gz,1
HRR025128_f1.fq.gz,1
HRR025128_r2.fq.gz,1
HRR025129_f1.fq.gz,1
HRR025129_r2.fq.gz,1
HRR025130_f1.fq.gz,1
HRR025130_r2.fq.gz,1
HRR025131_f1.fq.gz,1
HRR025131_r2.fq.gz,1
HRR025132_f1.fq.gz,1
HRR025132_r2.fq.gz,1
HRR025133_f1.fq.gz,1
HRR025133_r2.fq.gz,1
HRR025134_f1.fq.gz,1
HRR025134_r2.fq.gz,1
HRR025135_f1.fq.gz,1
HRR025135_r2.fq.gz,1
HRR025136_f1.fq.gz,1
HRR025136_r2.fq.gz,1
HRR025137_f1.fq.gz,1
HRR025137_r2.fq.gz,1
HRR025138_f1.fq.gz,1
HRR025138_r2.fq.gz,1
HRR025139_f1.fq.gz,1
HRR025139_r2.fq.gz,1
HRR025140_f1.fq.gz,1
HRR025140_r2.fq.gz,1
HRR025141_f1.fq.gz,1
HRR025141_r2.fq.gz,1
HRR025142_f1.fq.gz,1
HRR025142_r2.fq.gz,1
HRR025143_f1.fq.gz,1
HRR025143_r2.fq.gz,1
HRR025144_f1.fq.gz,1
HRR025144_r2.fq.gz,1
HRR025145_f1.fq.gz,1
HRR025145_r2.fq.gz,1
HRR025146_f1.fq.gz,1
HRR025146_r2.fq.gz,1
HRR025147_f1.fq.gz,1
HRR025147_r2.fq.gz,1
HRR025148_f1.fq.gz,1
HRR025148_r2.fq.gz,1
HRR025149_f1.fq.gz,1
HRR025149_r2.fq.gz,1
HRR025150_f1.fq.gz,1
HRR025150_r2.fq.gz,1
HRR025151_f1.fq.gz,1
HRR025151_r2.fq.gz,1
HRR025152_f1.fq.gz,1
HRR025152_r2.fq.gz,1
HRR025153_f1.fq.gz,1
HRR025153_r2.fq.gz,1
HRR025154_f1.fq.gz,1
HRR025154_r2.fq.gz,1
HRR025155_f1.fq.gz,1
HRR025155_r2.fq.gz,1
HRR025156_f1.fq.gz,1
HRR025156_r2.fq.gz,1
HRR025157_f1.fq.gz,1
HRR025157_r2.fq.gz,1
HRR025158_f1.fq.gz,1
HRR025158_r2.fq.gz,1
HRR025159_f1.fq.gz,1
HRR025159_r2.fq.gz,1
HRR025160_f1.fq.gz,1
HRR025160_r2.fq.gz,1
HRR025161_f1.fq.gz,1
HRR025161_r2.fq.gz,1
HRR025162_f1.fq.gz,1
HRR025162_r2.fq.gz,1
HRR025163_f1.fq.gz,1
HRR025163_r2.fq.gz,1
HRR025164_f1.fq.gz,1
HRR025164_r2.fq.gz,1
HRR025165_f1.fq.gz,1
HRR025165_r2.fq.gz,1
HRR025166_f1.fq.gz,1
HRR025166_r2.fq.gz,1
HRR025167_f1.fq.gz,1
HRR025167_r2.fq.gz,1
HRR025168_f1.fq.gz,1
HRR025168_r2.fq.gz,1
HRR025169_f1.fq.gz,1
HRR025169_r2.fq.gz,1
HRR025170_f1.fq.gz,1
HRR025170_r2.fq.gz,1
HRR025171_f1.fq.gz,1
HRR025171_r2.fq.gz,1
HRR025172_f1.fq.gz,1
HRR025172_r2.fq.gz,1
HRR025173_f1.fq.gz,1
HRR025173_r2.fq.gz,1
HRR025174_f1.fq.gz,1
HRR025174_r2.fq.gz,1
HRR025175_f1.fq.gz,1
HRR025175_r2.fq.gz,1
HRR025176_f1.fq.gz,1
HRR025176_r2.fq.gz,1
HRR025177_f1.fq.gz,1
HRR025177_r2.fq.gz,1
HRR025178_f1.fq.gz,1
HRR025178_r2.fq.gz,1
HRR025179_f1.fq.gz,1
HRR025179_r2.fq.gz,1
HRR025180_f1.fq.gz,1
HRR025180_r2.fq.gz,1
HRR025181_f1.fq.gz,1
HRR025181_r2.fq.gz,1
HRR025182_f1.fq.gz,1
HRR025182_r2.fq.gz,1
HRR025183_f1.fq.gz,1
HRR025183_r2.fq.gz,1
HRR025184_f1.fq.gz,1
HRR025184_r2.fq.gz,1
HRR025185_f1.fq.gz,1
HRR025185_r2.fq.gz,1
HRR025186_f1.fq.gz,1
HRR025186_r2.fq.gz,1
HRR025187_f1.fq.gz,1
HRR025187_r2.fq.gz,1
HRR025188_f1.fq.gz,1
HRR025188_r2.fq.gz,1
HRR025189_f1.fq.gz,1
HRR025189_r2.fq.gz,1
HRR025190_f1.fq.gz,1
HRR025190_r2.fq.gz,1
HRR025191_f1.fq.gz,1
HRR025191_r2.fq.gz,1
HRR025192_f1.fq.gz,1
HRR025192_r2.fq.gz,1
HRR025193_f1.fq.gz,1
HRR025193_r2.fq.gz,1
HRR025194_f1.fq.gz,1
HRR025194_r2.fq.gz,1
HRR025195_f1.fq.gz,1
HRR025195_r2.fq.gz,1
HRR025196_f1.fq.gz,1
HRR025196_r2.fq.gz,1
HRR025197_f1.fq.gz,1
HRR025197_r2.fq.gz,1
HRR025198_f1.fq.gz,1
HRR025198_r2.fq.gz,1
HRR025199_f1.fq.gz,1
HRR025199_r2.fq.gz,1
HRR025200_f1.fq.gz,1
HRR025200_r2.fq.gz,1
HRR025201_f1.fq.gz,1
HRR025201_r2.fq.gz,1
HRR025202_f1.fq.gz,1
HRR025202_r2.fq.gz,1
HRR025203_f1.fq.gz,1
HRR025203_r2.fq.gz,1
HRR025204_f1.fq.gz,1
HRR025204_r2.fq.gz,1
HRR025205_f1.fq.gz,1
HRR025205_r2.fq.gz,1
HRR025206_f1.fq.gz,1
HRR025206_r2.fq.gz,1
HRR025207_f1.fq.gz,1
HRR025207_r2.fq.gz,1
HRR025208_f1.fq.gz,1
HRR025208_r2.fq.gz,1
HRR025209_f1.fq.gz,1
HRR025209_r2.fq.gz,1
HRR025210_f1.fq.gz,1
HRR025210_r2.fq.gz,1
HRR025211_f1.fq.gz,1
HRR025211_r2.fq.gz,1
HRR025212_f1.fq.gz,1
HRR025212_r2.fq.gz,1
HRR025213_f1.fq.gz,1
HRR025213_r2.fq.gz,1
HRR025214_f1.fq.gz,1
HRR025214_r2.fq.gz,1
HRR025215_f1.fq.gz,1
HRR025215_r2.fq.gz,1
HRR025216_f1.fq.gz,1
HRR025216_r2.fq.gz,1
HRR025217_f1.fq.gz,1
HRR025217_r2.fq.gz,1
HRR025218_f1.fq.gz,1
HRR025218_r2.fq.gz,1
HRR025219_f1.fq.gz,1
HRR025219_r2.fq.gz,1
HRR025220_f1.fq.gz,1
HRR025220_r2.fq.gz,1
HRR025221_f1.fq.gz,1
HRR025221_r2.fq.gz,1
HRR025222_f1.fq.gz,1
HRR025222_r2.fq.gz,1
HRR025223_f1.fq.gz,1
HRR025223_r2.fq.gz,1
HRR025224_f1.fq.gz,1
HRR025224_r2.fq.gz,1
HRR025225_f1.fq.gz,1
HRR025225_r2.fq.gz,1
HRR025226_f1.fq.gz,1
HRR025226_r2.fq.gz,1
HRR025227_f1.fq.gz,1
HRR025227_r2.fq.gz,1
HRR025228_f1.fq.gz,1
HRR025228_r2.fq.gz,1
HRR025229_f1.fq.gz,1
HRR025229_r2.fq.gz,1
HRR025230_f1.fq.gz,1
HRR025230_r2.fq.gz,1
HRR025231_f1.fq.gz,1
HRR025231_r2.fq.gz,1
HRR025232_f1.fq.gz,1
HRR025232_r2.fq.gz,1
HRR025233_f1.fq.gz,1
HRR025233_r2.fq.gz,1
HRR025234_f1.fq.gz,1
HRR025234_r2.fq.gz,1
HRR025235_f1.fq.gz,1
HRR025235_r2.fq.gz,1
HRR025236_f1.fq.gz,1
HRR025236_r2.fq.gz,1
HRR025237_f1.fq.gz,1
HRR025237_r2.fq.gz,1
HRR025238_f1.fq.gz,1
HRR025238_r2.fq.gz,1
HRR025239_f1.fq.gz,1
HRR025239_r2.fq.gz,1
HRR025240_f1.fq.gz,1
HRR025240_r2.fq.gz,1
HRR025241_f1.fq.gz,1
HRR025241_r2.fq.gz,1
HRR025242_f1.fq.gz,1
HRR025242_r2.fq.gz,1
HRR025243_f1.fq.gz,1
HRR025243_r2.fq.gz,1
HRR025244_f1.fq.gz,1
HRR025244_r2.fq.gz,1
HRR025245_f1.fq.gz,1
HRR025245_r2.fq.gz,1
HRR025246_f1.fq.gz,1
HRR025246_r2.fq.gz,1
HRR025247_f1.fq.gz,1
HRR025247_r2.fq.gz,1
HRR025248_f1.fq.gz,1
HRR025248_r2.fq.gz,1
HRR025249_f1.fq.gz,1
HRR025249_r2.fq.gz,1
HRR025250_f1.fq.gz,1
HRR025250_r2.fq.gz,1
HRR025251_f1.fq.gz,1
HRR025251_r2.fq.gz,1
HRR025252_f1.fq.gz,1
HRR025252_r2.fq.gz,1
HRR025253_f1.fq.gz,1
HRR025253_r2.fq.gz,1
HRR025254_f1.fq.gz,1
HRR025254_r2.fq.gz,1
HRR025255_f1.fq.gz,1
HRR025255_r2.fq.gz,1
HRR025256_f1.fq.gz,1
HRR025256_r2.fq.gz,1
HRR025859_f1.fq.gz,1
HRR025859_r2.fq.gz,1
HRR025860_f1.fq.gz,1
HRR025860_r2.fq.gz,1
HRR025861_f1.fq.gz,1
HRR025861_r2.fq.gz,1
HRR025862_f1.fq.gz,1
HRR025862_r2.fq.gz,1
HRR025863_f1.fq.gz,1
HRR025863_r2.fq.gz,1
HRR025864_f1.fq.gz,1
HRR025864_r2.fq.gz,1
HRR025865_f1.fq.gz,1
HRR025865_r2.fq.gz,1
HRR025866_f1.fq.gz,1
HRR025866_r2.fq.gz,1
HRR025867_f1.fq.gz,1
HRR025867_r2.fq.gz,1
HRR025868_f1.fq.gz,1
HRR025868_r2.fq.gz,1
HRR025869_f1.fq.gz,1
HRR025869_r2.fq.gz,1
HRR025870_f1.fq.gz,1
HRR025870_r2.fq.gz,1
HRR025871_f1.fq.gz,1
HRR025871_r2.fq.gz,1
HRR025872_f1.fq.gz,1
HRR025872_r2.fq.gz,1
HRR025873_f1.fq.gz,1
HRR025873_r2.fq.gz,1
HRR025874_f1.fq.gz,1
HRR025874_r2.fq.gz,1
HRR025875_f1.fq.gz,1
HRR025875_r2.fq.gz,1
HRR025876_f1.fq.gz,1
HRR025876_r2.fq.gz,1
HRR025877_f1.fq.gz,1
HRR025877_r2.fq.gz,1
HRR025878_f1.fq.gz,1
HRR025878_r2.fq.gz,1
HRR025879_f1.fq.gz,1
HRR025879_r2.fq.gz,1
HRR025880_f1.fq.gz,1
HRR025880_r2.fq.gz,1
HRR025881_f1.fq.gz,1
HRR025881_r2.fq.gz,1
HRR025882_f1.fq.gz,1
HRR025882_r2.fq.gz,1
HRR025883_f1.fq.gz,1
HRR025883_r2.fq.gz,1
HRR025884_f1.fq.gz,1
HRR025884_r2.fq.gz,1
HRR025885_f1.fq.gz,1
HRR025885_r2.fq.gz,1
HRR025886_f1.fq.gz,1
HRR025886_r2.fq.gz,1
HRR025887_f1.fq.gz,1
HRR025887_r2.fq.gz,1
HRR025888_f1.fq.gz,1
HRR025888_r2.fq.gz,1
HRR025889_f1.fq.gz,1
HRR025889_r2.fq.gz,1
HRR025890_f1.fq.gz,1
HRR025890_r2.fq.gz,1
HRR025891_f1.fq.gz,1
HRR025891_r2.fq.gz,1
HRR025892_f1.fq.gz,1
HRR025892_r2.fq.gz,1
HRR025893_f1.fq.gz,1
HRR025893_r2.fq.gz,1
HRR025894_f1.fq.gz,1
HRR025894_r2.fq.gz,1
HRR025895_f1.fq.gz,1
HRR025895_r2.fq.gz,1
HRR025896_f1.fq.gz,1
HRR025896_r2.fq.gz,1
HRR025897_f1.fq.gz,1
HRR025897_r2.fq.gz,1
HRR025898_f1.fq.gz,1
HRR025898_r2.fq.gz,1
HRR025899_f1.fq.gz,1
HRR025899_r2.fq.gz,1
HRR025900_f1.fq.gz,1
HRR025900_r2.fq.gz,1
HRR025901_f1.fq.gz,1
HRR025901_r2.fq.gz,1
HRR025902_f1.fq.gz,1
HRR025902_r2.fq.gz,1
HRR025903_f1.fq.gz,1
HRR025903_r2.fq.gz,1
HRR025904_f1.fq.gz,1
HRR025904_r2.fq.gz,1
HRR025905_f1.fq.gz,1
HRR025905_r2.fq.gz,1
HRR025906_f1.fq.gz,1
HRR025906_r2.fq.gz,1
HRR025907_f1.fq.gz,1
HRR025907_r2.fq.gz,1
HRR025908_f1.fq.gz,1
HRR025908_r2.fq.gz,1
HRR025909_f1.fq.gz,1
HRR025909_r2.fq.gz,1
HRR025910_f1.fq.gz,1
HRR025910_r2.fq.gz,1
HRR025911_f1.fq.gz,1
HRR025911_r2.fq.gz,1
HRR025912_f1.fq.gz,1
HRR025912_r2.fq.gz,1
HRR025913_f1.fq.gz,1
HRR025913_r2.fq.gz,1
HRR025914_f1.fq.gz,1
HRR025914_r2.fq.gz,1
HRR025915_f1.fq.gz,1
HRR025915_r2.fq.gz,1
HRR025916_f1.fq.gz,1
HRR025916_r2.fq.gz,1
HRR025917_f1.fq.gz,1
HRR025917_r2.fq.gz,1
HRR025918_f1.fq.gz,1
HRR025918_r2.fq.gz,1
HRR025919_f1.fq.gz,1
HRR025919_r2.fq.gz,1
HRR025920_f1.fq.gz,1
HRR025920_r2.fq.gz,1
HRR025921_f1.fq.gz,1
HRR025921_r2.fq.gz,1
HRR025922_f1.fq.gz,1
HRR025922_r2.fq.gz,1
HRR025923_f1.fq.gz,1
HRR025923_r2.fq.gz,1
HRR025924_f1.fq.gz,1
HRR025924_r2.fq.gz,1
HRR025925_f1.fq.gz,1
HRR025925_r2.fq.gz,1
HRR025926_f1.fq.gz,1
HRR025926_r2.fq.gz,1
HRR025927_f1.fq.gz,1
HRR025927_r2.fq.gz,1
HRR025928_f1.fq.gz,1
HRR025928_r2.fq.gz,1
HRR025929_f1.fq.gz,1
HRR025929_r2.fq.gz,1
HRR025930_f1.fq.gz,1
HRR025930_r2.fq.gz,1
HRR025931_f1.fq.gz,1
HRR025931_r2.fq.gz,1
HRR025932_f1.fq.gz,1
HRR025932_r2.fq.gz,1
HRR025933_f1.fq.gz,1
HRR025933_r2.fq.gz,1
HRR025934_f1.fq.gz,1
HRR025934_r2.fq.gz,1
HRR025935_f1.fq.gz,1
HRR025935_r2.fq.gz,1
HRR025936_f1.fq.gz,1
HRR025936_r2.fq.gz,1
HRR025937_f1.fq.gz,1
HRR025937_r2.fq.gz,1
HRR025938_f1.fq.gz,1
HRR025938_r2.fq.gz,1
HRR025939_f1.fq.gz,1
HRR025939_r2.fq.gz,1
HRR025940_f1.fq.gz,1
HRR025940_r2.fq.gz,1
HRR025941_f1.fq.gz,1
HRR025941_r2.fq.gz,1
HRR025942_f1.fq.gz,1
HRR025942_r2.fq.gz,1
HRR025943_f1.fq.gz,1
HRR025943_r2.fq.gz,1
HRR025944_f1.fq.gz,1
HRR025944_r2.fq.gz,1
HRR025945_f1.fq.gz,1
HRR025945_r2.fq.gz,1
HRR025946_f1.fq.gz,1
HRR025946_r2.fq.gz,1
HRR025947_f1.fq.gz,1
HRR025947_r2.fq.gz,1
HRR025948_f1.fq.gz,1
HRR025948_r2.fq.gz,1
HRR025949_f1.fq.gz,1
HRR025949_r2.fq.gz,1
HRR025950_f1.fq.gz,1
HRR025950_r2.fq.gz,1
HRR025951_f1.fq.gz,1
HRR025951_r2.fq.gz,1
HRR025952_f1.fq.gz,1
HRR025952_r2.fq.gz,1
HRR025953_f1.fq.gz,1
HRR025953_r2.fq.gz,1
HRR025954_f1.fq.gz,1
HRR025954_r2.fq.gz,1
HRR025955_f1.fq.gz,1
HRR025955_r2.fq.gz,1
HRR025956_f1.fq.gz,1
HRR025956_r2.fq.gz,1
HRR025957_f1.fq.gz,1
HRR025957_r2.fq.gz,1
HRR025958_f1.fq.gz,1
HRR025958_r2.fq.gz,1
HRR025959_f1.fq.gz,1
HRR025959_r2.fq.gz,1
HRR025960_f1.fq.gz,1
HRR025960_r2.fq.gz,1
HRR025961_f1.fq.gz,1
HRR025961_r2.fq.gz,1
HRR025962_f1.fq.gz,1
HRR025962_r2.fq.gz,1
HRR025963_f1.fq.gz,1
HRR025963_r2.fq.gz,1
HRR025964_f1.fq.gz,1
HRR025964_r2.fq.gz,1
HRR025965_f1.fq.gz,1
HRR025965_r2.fq.gz,1
HRR025966_f1.fq.gz,1
HRR025966_r2.fq.gz,1
HRR025967_f1.fq.gz,1
HRR025967_r2.fq.gz,1
HRR025968_f1.fq.gz,1
HRR025968_r2.fq.gz,1
HRR025969_f1.fq.gz,1
HRR025969_r2.fq.gz,1
HRR025970_f1.fq.gz,1
HRR025970_r2.fq.gz,1
HRR025971_f1.fq.gz,1
HRR025971_r2.fq.gz,1
HRR025972_f1.fq.gz,1
HRR025972_r2.fq.gz,1
HRR025973_f1.fq.gz,1
HRR025973_r2.fq.gz,1
HRR025974_f1.fq.gz,1
HRR025974_r2.fq.gz,1
HRR025975_f1.fq.gz,1
HRR025975_r2.fq.gz,1
HRR025976_f1.fq.gz,1
HRR025976_r2.fq.gz,1
HRR025977_f1.fq.gz,1
HRR025977_r2.fq.gz,1
HRR025978_f1.fq.gz,1
HRR025978_r2.fq.gz,1
HRR025979_f1.fq.gz,1
HRR025979_r2.fq.gz,1
HRR025980_f1.fq.gz,1
HRR025980_r2.fq.gz,1
HRR025981_f1.fq.gz,1
HRR025981_r2.fq.gz,1
HRR025982_f1.fq.gz,1
HRR025982_r2.fq.gz,1
HRR025983_f1.fq.gz,1
HRR025983_r2.fq.gz,1
HRR025984_f1.fq.gz,1
HRR025984_r2.fq.gz,1
HRR025985_f1.fq.gz,1
HRR025985_r2.fq.gz,1
HRR025986_f1.fq.gz,1
HRR025986_r2.fq.gz,1
HRR025987_f1.fq.gz,1
HRR025987_r2.fq.gz,1
HRR025988_f1.fq.gz,1
HRR025988_r2.fq.gz,1
HRR025989_f1.fq.gz,1
HRR025989_r2.fq.gz,1
HRR025990_f1.fq.gz,1
HRR025990_r2.fq.gz,1
HRR025991_f1.fq.gz,1
HRR025991_r2.fq.gz,1
HRR025992_f1.fq.gz,1
HRR025992_r2.fq.gz,1
HRR025993_f1.fq.gz,1
HRR025993_r2.fq.gz,1
HRR025994_f1.fq.gz,1
HRR025994_r2.fq.gz,1
HRR025995_f1.fq.gz,1
HRR025995_r2.fq.gz,1
HRR025996_f1.fq.gz,1
HRR025996_r2.fq.gz,1
HRR025997_f1.fq.gz,1
HRR025997_r2.fq.gz,1
HRR025998_f1.fq.gz,1
HRR025998_r2.fq.gz,1
HRR025999_f1.fq.gz,1
HRR025999_r2.fq.gz,1
HRR026000_f1.fq.gz,1
HRR026000_r2.fq.gz,1
HRR026001_f1.fq.gz,1
HRR026001_r2.fq.gz,1
HRR026002_f1.fq.gz,1
HRR026002_r2.fq.gz,1
HRR026003_f1.fq.gz,1
HRR026003_r2.fq.gz,1
HRR026004_f1.fq.gz,1
HRR026004_r2.fq.gz,1
HRR026005_f1.fq.gz,1
HRR026005_r2.fq.gz,1
HRR026006_f1.fq.gz,1
HRR026006_r2.fq.gz,1
HRR026007_f1.fq.gz,1
HRR026007_r2.fq.gz,1
HRR026008_f1.fq.gz,1
HRR026008_r2.fq.gz,1
HRR026009_f1.fq.gz,1
HRR026009_r2.fq.gz,1
HRR026010_f1.fq.gz,1
HRR026010_r2.fq.gz,1
HRR026011_f1.fq.gz,1
HRR026011_r2.fq.gz,1
HRR026012_f1.fq.gz,1
HRR026012_r2.fq.gz,1
HRR026013_f1.fq.gz,1
HRR026013_r2.fq.gz,1
HRR026014_f1.fq.gz,1
HRR026014_r2.fq.gz,1
HRR026015_f1.fq.gz,1
HRR026015_r2.fq.gz,1
HRR026016_f1.fq.gz,1
HRR026016_r2.fq.gz,1
HRR026017_f1.fq.gz,1
HRR026017_r2.fq.gz,1
HRR026018_f1.fq.gz,1
HRR026018_r2.fq.gz,1
HRR026019_f1.fq.gz,1
HRR026019_r2.fq.gz,1
HRR026020_f1.fq.gz,1
HRR026020_r2.fq.gz,1
HRR026021_f1.fq.gz,1
HRR026021_r2.fq.gz,1
HRR026022_f1.fq.gz,1
HRR026022_r2.fq.gz,1
HRR026023_f1.fq.gz,1
HRR026023_r2.fq.gz,1
HRR026024_f1.fq.gz,1
HRR026024_r2.fq.gz,1
HRR026025_f1.fq.gz,1
HRR026025_r2.fq.gz,1
HRR026026_f1.fq.gz,1
HRR026026_r2.fq.gz,1
HRR026027_f1.fq.gz,1
HRR026027_r2.fq.gz,1
HRR026028_f1.fq.gz,1
HRR026028_r2.fq.gz,1
HRR026029_f1.fq.gz,1
HRR026029_r2.fq.gz,1
HRR026030_f1.fq.gz,1
HRR026030_r2.fq.gz,1
HRR026031_f1.fq.gz,1
HRR026031_r2.fq.gz,1
HRR026032_f1.fq.gz,1
HRR026032_r2.fq.gz,1
HRR026033_f1.fq.gz,1
HRR026033_r2.fq.gz,1
HRR026034_f1.fq.gz,1
HRR026034_r2.fq.gz,1
HRR026035_f1.fq.gz,1
HRR026035_r2.fq.gz,1
HRR026036_f1.fq.gz,1
HRR026036_r2.fq.gz,1
HRR026037_f1.fq.gz,1
HRR026037_r2.fq.gz,1
HRR026038_f1.fq.gz,1
HRR026038_r2.fq.gz,1
HRR026039_f1.fq.gz,1
HRR026039_r2.fq.gz,1
HRR026040_f1.fq.gz,1
HRR026040_r2.fq.gz,1
HRR026041_f1.fq.gz,1
HRR026041_r2.fq.gz,1
HRR026042_f1.fq.gz,1
HRR026042_r2.fq.gz,1
HRR026043_f1.fq.gz,1
HRR026043_r2.fq.gz,1
HRR026044_f1.fq.gz,1
HRR026044_r2.fq.gz,1
HRR026045_f1.fq.gz,1
HRR026045_r2.fq.gz,1
HRR026046_f1.fq.gz,1
HRR026046_r2.fq.gz,1
HRR026047_f1.fq.gz,1
HRR026047_r2.fq.gz,1
HRR026048_f1.fq.gz,1
HRR026048_r2.fq.gz,1
HRR026049_f1.fq.gz,1
HRR026049_r2.fq.gz,1
HRR026050_f1.fq.gz,1
HRR026050_r2.fq.gz,1
HRR026051_f1.fq.gz,1
HRR026051_r2.fq.gz,1
HRR026052_f1.fq.gz,1
HRR026052_r2.fq.gz,1
HRR026053_f1.fq.gz,1
HRR026053_r2.fq.gz,1
HRR026054_f1.fq.gz,1
HRR026054_r2.fq.gz,1
HRR026055_f1.fq.gz,1
HRR026055_r2.fq.gz,1
HRR026056_f1.fq.gz,1
HRR026056_r2.fq.gz,1
HRR026057_f1.fq.gz,1
HRR026057_r2.fq.gz,1
HRR026058_f1.fq.gz,1
HRR026058_r2.fq.gz,1
HRR026059_f1.fq.gz,1
HRR026059_r2.fq.gz,1
HRR026060_f1.fq.gz,1
HRR026060_r2.fq.gz,1
HRR026061_f1.fq.gz,1
HRR026061_r2.fq.gz,1
HRR026062_f1.fq.gz,1
HRR026062_r2.fq.gz,1
HRR026063_f1.fq.gz,1
HRR026063_r2.fq.gz,1
HRR026064_f1.fq.gz,1
HRR026064_r2.fq.gz,1
HRR026065_f1.fq.gz,1
HRR026065_r2.fq.gz,1
HRR026066_f1.fq.gz,1
HRR026066_r2.fq.gz,1
HRR026067_f1.fq.gz,1
HRR026067_r2.fq.gz,1
HRR026068_f1.fq.gz,1
HRR026068_r2.fq.gz,1
HRR026069_f1.fq.gz,1
HRR026069_r2.fq.gz,1
HRR026070_f1.fq.gz,1
HRR026070_r2.fq.gz,1
HRR026071_f1.fq.gz,1
HRR026071_r2.fq.gz,1
HRR026072_f1.fq.gz,1
HRR026072_r2.fq.gz,1
HRR026073_f1.fq.gz,1
HRR026073_r2.fq.gz,1
HRR026074_f1.fq.gz,1
HRR026074_r2.fq.gz,1
HRR026075_f1.fq.gz,1
HRR026075_r2.fq.gz,1
HRR026076_f1.fq.gz,1
HRR026076_r2.fq.gz,1
HRR026077_f1.fq.gz,1
HRR026077_r2.fq.gz,1
HRR026078_f1.fq.gz,1
HRR026078_r2.fq.gz,1
HRR026079_f1.fq.gz,1
HRR026079_r2.fq.gz,1
HRR026080_f1.fq.gz,1
HRR026080_r2.fq.gz,1
HRR026081_f1.fq.gz,1
HRR026081_r2.fq.gz,1
HRR026082_f1.fq.gz,1
HRR026082_r2.fq.gz,1
HRR026083_f1.fq.gz,1
HRR026083_r2.fq.gz,1
HRR026084_f1.fq.gz,1
HRR026084_r2.fq.gz,1
HRR026085_f1.fq.gz,1
HRR026085_r2.fq.gz,1
HRR026086_f1.fq.gz,1
HRR026086_r2.fq.gz,1
HRR026087_f1.fq.gz,1
HRR026087_r2.fq.gz,1
HRR026088_f1.fq.gz,1
HRR026088_r2.fq.gz,1
HRR026089_f1.fq.gz,1
HRR026089_r2.fq.gz,1
HRR026090_f1.fq.gz,1
HRR026090_r2.fq.gz,1
HRR026091_f1.fq.gz,1
HRR026091_r2.fq.gz,1
HRR026092_f1.fq.gz,1
HRR026092_r2.fq.gz,1
HRR026093_f1.fq.gz,1
HRR026093_r2.fq.gz,1
HRR026094_f1.fq.gz,1
HRR026094_r2.fq.gz,1
HRR026095_f1.fq.gz,1
HRR026095_r2.fq.gz,1
HRR026096_f1.fq.gz,1
HRR026096_r2.fq.gz,1
HRR026097_f1.fq.gz,1
HRR026097_r2.fq.gz,1
HRR026098_f1.fq.gz,1
HRR026098_r2.fq.gz,1
HRR026099_f1.fq.gz,1
HRR026099_r2.fq.gz,1
HRR026100_f1.fq.gz,1
HRR026100_r2.fq.gz,1
HRR026101_f1.fq.gz,1
HRR026101_r2.fq.gz,1
HRR026102_f1.fq.gz,1
HRR026102_r2.fq.gz,1
HRR026103_f1.fq.gz,1
HRR026103_r2.fq.gz,1
HRR026104_f1.fq.gz,1
HRR026104_r2.fq.gz,1
HRR026105_f1.fq.gz,1
HRR026105_r2.fq.gz,1
HRR026106_f1.fq.gz,1
HRR026106_r2.fq.gz,1
HRR026107_f1.fq.gz,1
HRR026107_r2.fq.gz,1
HRR026108_f1.fq.gz,1
HRR026108_r2.fq.gz,1
