files,format
HRR757543_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757543/HRR757543_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757853_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757853/HRR757853_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757853_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757853/HRR757853_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757544_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757544/HRR757544_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757544_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757544/HRR757544_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757854_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757854/HRR757854_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757854_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757854/HRR757854_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757545_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757545/HRR757545_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757545_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757545/HRR757545_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757855_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757855/HRR757855_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757855_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757855/HRR757855_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757546_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757546/HRR757546_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757546_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757546/HRR757546_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757856_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757856/HRR757856_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757856_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757856/HRR757856_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757547_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757547/HRR757547_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757547_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757547/HRR757547_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757857_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757857/HRR757857_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757857_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757857/HRR757857_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757548_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757548/HRR757548_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757548_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757548/HRR757548_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757858_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757858/HRR757858_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757858_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757858/HRR757858_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757549_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757549/HRR757549_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757549_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757549/HRR757549_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757859_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757859/HRR757859_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757859_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757859/HRR757859_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757550_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757550/HRR757550_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757550_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757550/HRR757550_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757860_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757860/HRR757860_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757860_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757860/HRR757860_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757551_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757551/HRR757551_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757551_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757551/HRR757551_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757861_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757861/HRR757861_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757861_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757861/HRR757861_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757552_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757552/HRR757552_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757552_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757552/HRR757552_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757862_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757862/HRR757862_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757862_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757862/HRR757862_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757553_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757553/HRR757553_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757553_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757553/HRR757553_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757863_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757863/HRR757863_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757863_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757863/HRR757863_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757554_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757554/HRR757554_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757554_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757554/HRR757554_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757864_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757864/HRR757864_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757864_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757864/HRR757864_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757555_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757555/HRR757555_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757555_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757555/HRR757555_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757865_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757865/HRR757865_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757865_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757865/HRR757865_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757556_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757556/HRR757556_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757556_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757556/HRR757556_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757866_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757866/HRR757866_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757866_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757866/HRR757866_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757557_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757557/HRR757557_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757557_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757557/HRR757557_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757867_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757867/HRR757867_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757867_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757867/HRR757867_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757558_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757558/HRR757558_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757558_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757558/HRR757558_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757868_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757868/HRR757868_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757868_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757868/HRR757868_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757559_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757559/HRR757559_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757559_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757559/HRR757559_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757869_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757869/HRR757869_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757869_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757869/HRR757869_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757560_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757560/HRR757560_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757560_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757560/HRR757560_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757870_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757870/HRR757870_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757870_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757870/HRR757870_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757561_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757561/HRR757561_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757561_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757561/HRR757561_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757871_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757871/HRR757871_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757871_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757871/HRR757871_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757562_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757562/HRR757562_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757562_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757562/HRR757562_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757872_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757872/HRR757872_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757872_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757872/HRR757872_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757563_f1.fastq.gz::NOT_FOUND,RAW_PAIRED_END_R1_FASTQ
HRR757563_r2.fastq.gz::NOT_FOUND,RAW_PAIRED_END_R2_FASTQ
HRR757873_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757873/HRR757873_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757873_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757873/HRR757873_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757564_f1.fastq.gz::NOT_FOUND,RAW_PAIRED_END_R1_FASTQ
HRR757564_r2.fastq.gz::NOT_FOUND,RAW_PAIRED_END_R2_FASTQ
HRR757874_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757874/HRR757874_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757874_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757874/HRR757874_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757565_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757565/HRR757565_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757565_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757565/HRR757565_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757875_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757875/HRR757875_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757875_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757875/HRR757875_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757566_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757566/HRR757566_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757566_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757566/HRR757566_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757876_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757876/HRR757876_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757876_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757876/HRR757876_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757567_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757567/HRR757567_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757567_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757567/HRR757567_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757877_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757877/HRR757877_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757877_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757877/HRR757877_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757568_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757568/HRR757568_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757568_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757568/HRR757568_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757878_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757878/HRR757878_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757878_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757878/HRR757878_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757569_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757569/HRR757569_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757569_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757569/HRR757569_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757879_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757879/HRR757879_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757879_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757879/HRR757879_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757570_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757570/HRR757570_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757570_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757570/HRR757570_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757880_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757880/HRR757880_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757880_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757880/HRR757880_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757571_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757571/HRR757571_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757571_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757571/HRR757571_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757881_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757881/HRR757881_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757881_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757881/HRR757881_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757572_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757572/HRR757572_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757572_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757572/HRR757572_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757882_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757882/HRR757882_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757882_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757882/HRR757882_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757573_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757573/HRR757573_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757573_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757573/HRR757573_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757883_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757883/HRR757883_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757883_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757883/HRR757883_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757574_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757574/HRR757574_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757574_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757574/HRR757574_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757884_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757884/HRR757884_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757884_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757884/HRR757884_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757575_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757575/HRR757575_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757575_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757575/HRR757575_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757885_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757885/HRR757885_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757885_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757885/HRR757885_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757576_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757576/HRR757576_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757576_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757576/HRR757576_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757886_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757886/HRR757886_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757886_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757886/HRR757886_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757887_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757887/HRR757887_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757887_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757887/HRR757887_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757888_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757888/HRR757888_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757888_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757888/HRR757888_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757579_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757579/HRR757579_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757579_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757579/HRR757579_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757889_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757889/HRR757889_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757889_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757889/HRR757889_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757580_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757580/HRR757580_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757580_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757580/HRR757580_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757890_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757890/HRR757890_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757890_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757890/HRR757890_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757581_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757581/HRR757581_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757581_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757581/HRR757581_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757891_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757891/HRR757891_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757891_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757891/HRR757891_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757582_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757582/HRR757582_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757582_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757582/HRR757582_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757892_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757892/HRR757892_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757892_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757892/HRR757892_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757583_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757583/HRR757583_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757583_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757583/HRR757583_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757893_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757893/HRR757893_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757893_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757893/HRR757893_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757584_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757584/HRR757584_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757584_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757584/HRR757584_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757894_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757894/HRR757894_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757894_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757894/HRR757894_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757585_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757585/HRR757585_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757585_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757585/HRR757585_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757895_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757895/HRR757895_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757895_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757895/HRR757895_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757586_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757586/HRR757586_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757586_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757586/HRR757586_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757896_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757896/HRR757896_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
HRR757896_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757896/HRR757896_r2.fastq.gz,RAW_PAIRED_END_R2_FASTQ
HRR757587_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA003107/HRR757587/HRR757587_f1.fastq.gz,RAW_PAIRED_END_R1_FASTQ
