t2_id,study_accession
HRR068057.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068057.BQSR.bam,HRA000021
HRR068058.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068058.BQSR.bam,HRA000021
HRR068059.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068059.BQSR.bam,HRA000021
HRR068060.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068060.BQSR.bam,HRA000021
HRR068061.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068061.BQSR.bam,HRA000021
HRR068062.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068062.BQSR.bam,HRA000021
HRR068063.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068063.BQSR.bam,HRA000021
HRR068064.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068064.BQSR.bam,HRA000021
HRR068065.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068065.BQSR.bam,HRA000021
HRR068066.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068066.BQSR.bam,HRA000021
HRR068067.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068067.BQSR.bam,HRA000021
HRR068068.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068068.BQSR.bam,HRA000021
HRR068069.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068069.BQSR.bam,HRA000021
HRR068070.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068070.BQSR.bam,HRA000021
HRR068071.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068071.BQSR.bam,HRA000021
HRR068072.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068072.BQSR.bam,HRA000021
HRR068073.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068073.BQSR.bam,HRA000021
HRR068074.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068074.BQSR.bam,HRA000021
HRR068075.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068075.BQSR.bam,HRA000021
HRR068076.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068076.BQSR.bam,HRA000021
HRR068077.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068077.BQSR.bam,HRA000021
HRR068078.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068078.BQSR.bam,HRA000021
HRR068079.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068079.BQSR.bam,HRA000021
HRR068080.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068080.BQSR.bam,HRA000021
HRR068081.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068081.BQSR.bam,HRA000021
HRR068082.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068082.BQSR.bam,HRA000021
HRR068083.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068083.BQSR.bam,HRA000021
HRR068084.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068084.BQSR.bam,HRA000021
HRR068085.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068085.BQSR.bam,HRA000021
HRR068086.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068086.BQSR.bam,HRA000021
HRR068087.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068087.BQSR.bam,HRA000021
HRR068088.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068088.BQSR.bam,HRA000021
HRR068089.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068089.BQSR.bam,HRA000021
HRR068090.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068090.BQSR.bam,HRA000021
HRR068091.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068091.BQSR.bam,HRA000021
HRR068092.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068092.BQSR.bam,HRA000021
HRR068093.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068093.BQSR.bam,HRA000021
HRR068094.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068094.BQSR.bam,HRA000021
HRR068095.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068095.BQSR.bam,HRA000021
HRR068096.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068096.BQSR.bam,HRA000021
HRR068097.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068097.BQSR.bam,HRA000021
HRR068098.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068098.BQSR.bam,HRA000021
HRR068099.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068099.BQSR.bam,HRA000021
HRR068100.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068100.BQSR.bam,HRA000021
HRR068101.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068101.BQSR.bam,HRA000021
HRR068102.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068102.BQSR.bam,HRA000021
HRR068103.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068103.BQSR.bam,HRA000021
HRR068104.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068104.BQSR.bam,HRA000021
HRR068105.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068105.BQSR.bam,HRA000021
HRR068106.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068106.BQSR.bam,HRA000021
HRR068107.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068107.BQSR.bam,HRA000021
HRR068108.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068108.BQSR.bam,HRA000021
HRR068109.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068109.BQSR.bam,HRA000021
HRR068110.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068110.BQSR.bam,HRA000021
HRR068111.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068111.BQSR.bam,HRA000021
HRR068112.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068112.BQSR.bam,HRA000021
HRR068113.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068113.BQSR.bam,HRA000021
HRR068114.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068114.BQSR.bam,HRA000021
HRR068115.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068115.BQSR.bam,HRA000021
HRR068116.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068116.BQSR.bam,HRA000021
HRR068117.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068117.BQSR.bam,HRA000021
HRR068118.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068118.BQSR.bam,HRA000021
HRR068119.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068119.BQSR.bam,HRA000021
HRR068120.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068120.BQSR.bam,HRA000021
HRR068121.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068121.BQSR.bam,HRA000021
HRR068122.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068122.BQSR.bam,HRA000021
HRR068123.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068123.BQSR.bam,HRA000021
HRR068124.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068124.BQSR.bam,HRA000021
HRR068125.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068125.BQSR.bam,HRA000021
HRR068126.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068126.BQSR.bam,HRA000021
HRR068127.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068127.BQSR.bam,HRA000021
HRR068128.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068128.BQSR.bam,HRA000021
HRR068129.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068129.BQSR.bam,HRA000021
HRR068130.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068130.BQSR.bam,HRA000021
HRR068131.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068131.BQSR.bam,HRA000021
HRR068132.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068132.BQSR.bam,HRA000021
HRR068133.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068133.BQSR.bam,HRA000021
HRR068134.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068134.BQSR.bam,HRA000021
HRR068135.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068135.BQSR.bam,HRA000021
HRR068136.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068136.BQSR.bam,HRA000021
HRR068137.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068137.BQSR.bam,HRA000021
HRR068138.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068138.BQSR.bam,HRA000021
HRR068139.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068139.BQSR.bam,HRA000021
HRR068140.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068140.BQSR.bam,HRA000021
HRR068141.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068141.BQSR.bam,HRA000021
HRR068142.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068142.BQSR.bam,HRA000021
HRR068143.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068143.BQSR.bam,HRA000021
HRR068144.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068144.BQSR.bam,HRA000021
HRR068145.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068145.BQSR.bam,HRA000021
HRR068146.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068146.BQSR.bam,HRA000021
HRR068147.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068147.BQSR.bam,HRA000021
HRR068148.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068148.BQSR.bam,HRA000021
HRR068149.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068149.BQSR.bam,HRA000021
HRR068150.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068150.BQSR.bam,HRA000021
HRR068151.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068151.BQSR.bam,HRA000021
HRR068152.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068152.BQSR.bam,HRA000021
HRR068153.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068153.BQSR.bam,HRA000021
HRR068154.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068154.BQSR.bam,HRA000021
HRR068155.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068155.BQSR.bam,HRA000021
HRR068156.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068156.BQSR.bam,HRA000021
HRR068157.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068157.BQSR.bam,HRA000021
HRR068159.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068159.BQSR.bam,HRA000021
HRR068160.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068160.BQSR.bam,HRA000021
HRR068161.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068161.BQSR.bam,HRA000021
HRR067354.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067354.BQSR.bam,HRA000021
HRR068162.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068162.BQSR.bam,HRA000021
HRR067355.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067355.BQSR.bam,HRA000021
HRR068163.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068163.BQSR.bam,HRA000021
HRR068164.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068164.BQSR.bam,HRA000021
HRR068165.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068165.BQSR.bam,HRA000021
HRR067356.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067356.BQSR.bam,HRA000021
HRR068166.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068166.BQSR.bam,HRA000021
HRR068167.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068167.BQSR.bam,HRA000021
HRR067357.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067357.BQSR.bam,HRA000021
HRR068168.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068168.BQSR.bam,HRA000021
HRR068169.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068169.BQSR.bam,HRA000021
HRR067358.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067358.BQSR.bam,HRA000021
HRR068170.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068170.BQSR.bam,HRA000021
HRR068171.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068171.BQSR.bam,HRA000021
HRR067359.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067359.BQSR.bam,HRA000021
HRR068172.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068172.BQSR.bam,HRA000021
HRR068173.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068173.BQSR.bam,HRA000021
HRR067360.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067360.BQSR.bam,HRA000021
HRR068174.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068174.BQSR.bam,HRA000021
HRR068175.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068175.BQSR.bam,HRA000021
HRR067361.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067361.BQSR.bam,HRA000021
HRR068176.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068176.BQSR.bam,HRA000021
HRR068177.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068177.BQSR.bam,HRA000021
HRR067362.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067362.BQSR.bam,HRA000021
HRR068178.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068178.BQSR.bam,HRA000021
HRR068179.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068179.BQSR.bam,HRA000021
HRR067363.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067363.BQSR.bam,HRA000021
HRR068180.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068180.BQSR.bam,HRA000021
HRR068181.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068181.BQSR.bam,HRA000021
HRR067364.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067364.BQSR.bam,HRA000021
HRR068182.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068182.BQSR.bam,HRA000021
HRR068183.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068183.BQSR.bam,HRA000021
HRR067365.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067365.BQSR.bam,HRA000021
HRR068184.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068184.BQSR.bam,HRA000021
HRR068185.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068185.BQSR.bam,HRA000021
HRR067366.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067366.BQSR.bam,HRA000021
HRR068186.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068186.BQSR.bam,HRA000021
HRR068187.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068187.BQSR.bam,HRA000021
HRR067367.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067367.BQSR.bam,HRA000021
HRR068188.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068188.BQSR.bam,HRA000021
HRR068189.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068189.BQSR.bam,HRA000021
HRR068190.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068190.BQSR.bam,HRA000021
HRR067368.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067368.BQSR.bam,HRA000021
HRR068191.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068191.BQSR.bam,HRA000021
HRR067369.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067369.BQSR.bam,HRA000021
HRR068192.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068192.BQSR.bam,HRA000021
HRR068193.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068193.BQSR.bam,HRA000021
HRR068194.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068194.BQSR.bam,HRA000021
HRR068195.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068195.BQSR.bam,HRA000021
HRR067370.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067370.BQSR.bam,HRA000021
HRR068196.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068196.BQSR.bam,HRA000021
HRR067371.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067371.BQSR.bam,HRA000021
HRR068197.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068197.BQSR.bam,HRA000021
HRR068198.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068198.BQSR.bam,HRA000021
HRR068199.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068199.BQSR.bam,HRA000021
HRR068200.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068200.BQSR.bam,HRA000021
HRR068201.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068201.BQSR.bam,HRA000021
HRR068202.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068202.BQSR.bam,HRA000021
HRR068203.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068203.BQSR.bam,HRA000021
HRR068204.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068204.BQSR.bam,HRA000021
HRR068205.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068205.BQSR.bam,HRA000021
HRR068206.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068206.BQSR.bam,HRA000021
HRR068207.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068207.BQSR.bam,HRA000021
HRR068208.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068208.BQSR.bam,HRA000021
HRR068209.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068209.BQSR.bam,HRA000021
HRR068210.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068210.BQSR.bam,HRA000021
HRR068211.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068211.BQSR.bam,HRA000021
HRR068212.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068212.BQSR.bam,HRA000021
HRR068213.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068213.BQSR.bam,HRA000021
HRR068214.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068214.BQSR.bam,HRA000021
HRR068215.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068215.BQSR.bam,HRA000021
HRR068216.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068216.BQSR.bam,HRA000021
HRR068217.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068217.BQSR.bam,HRA000021
HRR068218.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068218.BQSR.bam,HRA000021
HRR068219.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068219.BQSR.bam,HRA000021
HRR068220.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068220.BQSR.bam,HRA000021
HRR068221.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068221.BQSR.bam,HRA000021
HRR068222.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068222.BQSR.bam,HRA000021
HRR068223.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068223.BQSR.bam,HRA000021
HRR068224.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068224.BQSR.bam,HRA000021
HRR068225.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068225.BQSR.bam,HRA000021
HRR068226.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068226.BQSR.bam,HRA000021
HRR068227.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068227.BQSR.bam,HRA000021
HRR068228.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068228.BQSR.bam,HRA000021
HRR068229.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068229.BQSR.bam,HRA000021
HRR068230.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068230.BQSR.bam,HRA000021
HRR068231.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068231.BQSR.bam,HRA000021
HRR068232.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068232.BQSR.bam,HRA000021
HRR068233.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068233.BQSR.bam,HRA000021
HRR068234.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068234.BQSR.bam,HRA000021
HRR068235.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068235.BQSR.bam,HRA000021
HRR068236.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068236.BQSR.bam,HRA000021
HRR068237.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068237.BQSR.bam,HRA000021
HRR068238.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068238.BQSR.bam,HRA000021
HRR068239.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068239.BQSR.bam,HRA000021
HRR068240.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068240.BQSR.bam,HRA000021
HRR068241.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068241.BQSR.bam,HRA000021
HRR068242.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068242.BQSR.bam,HRA000021
HRR068243.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068243.BQSR.bam,HRA000021
HRR068244.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068244.BQSR.bam,HRA000021
HRR068245.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068245.BQSR.bam,HRA000021
HRR068246.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068246.BQSR.bam,HRA000021
HRR068247.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068247.BQSR.bam,HRA000021
