files,run_accession
HRR233635_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233635/HRR233635_f1.fastq.gz,HRR233635
HRR233635_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233635/HRR233635_r2.fastq.gz,HRR233635
HRR233636_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233636/HRR233636_f1.fastq.gz,HRR233636
HRR233636_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233636/HRR233636_r2.fastq.gz,HRR233636
HRR233637_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233637/HRR233637_f1.fastq.gz,HRR233637
HRR233637_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233637/HRR233637_r2.fastq.gz,HRR233637
HRR233638_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233638/HRR233638_f1.fastq.gz,HRR233638
HRR233638_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233638/HRR233638_r2.fastq.gz,HRR233638
HRR233639_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233639/HRR233639_f1.fastq.gz,HRR233639
HRR233639_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233639/HRR233639_r2.fastq.gz,HRR233639
HRR233640_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233640/HRR233640_f1.fastq.gz,HRR233640
HRR233640_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233640/HRR233640_r2.fastq.gz,HRR233640
HRR233641_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233641/HRR233641_f1.fastq.gz,HRR233641
HRR233641_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233641/HRR233641_r2.fastq.gz,HRR233641
HRR233642_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233642/HRR233642_f1.fastq.gz,HRR233642
HRR233642_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233642/HRR233642_r2.fastq.gz,HRR233642
HRR233643_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233643/HRR233643_f1.fastq.gz,HRR233643
HRR233643_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233643/HRR233643_r2.fastq.gz,HRR233643
HRR233644_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233644/HRR233644_f1.fastq.gz,HRR233644
HRR233644_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233644/HRR233644_r2.fastq.gz,HRR233644
HRR233645_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233645/HRR233645_f1.fastq.gz,HRR233645
HRR233645_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233645/HRR233645_r2.fastq.gz,HRR233645
HRR233646_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233646/HRR233646_f1.fastq.gz,HRR233646
HRR233646_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233646/HRR233646_r2.fastq.gz,HRR233646
HRR233647_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233647/HRR233647_f1.fastq.gz,HRR233647
HRR233647_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233647/HRR233647_r2.fastq.gz,HRR233647
HRR233648_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233648/HRR233648_f1.fastq.gz,HRR233648
HRR233648_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233648/HRR233648_r2.fastq.gz,HRR233648
HRR233649_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233649/HRR233649_f1.fastq.gz,HRR233649
HRR233649_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233649/HRR233649_r2.fastq.gz,HRR233649
HRR233650_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233650/HRR233650_f1.fastq.gz,HRR233650
HRR233650_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233650/HRR233650_r2.fastq.gz,HRR233650
HRR233651_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233651/HRR233651_f1.fastq.gz,HRR233651
HRR233651_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233651/HRR233651_r2.fastq.gz,HRR233651
HRR233652_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233652/HRR233652_f1.fastq.gz,HRR233652
HRR233652_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233652/HRR233652_r2.fastq.gz,HRR233652
HRR233653_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233653/HRR233653_f1.fastq.gz,HRR233653
HRR233653_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233653/HRR233653_r2.fastq.gz,HRR233653
HRR233654_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233654/HRR233654_f1.fastq.gz,HRR233654
HRR233654_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233654/HRR233654_r2.fastq.gz,HRR233654
HRR233655_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233655/HRR233655_f1.fastq.gz,HRR233655
HRR233655_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233655/HRR233655_r2.fastq.gz,HRR233655
HRR233656_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233656/HRR233656_f1.fastq.gz,HRR233656
HRR233656_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233656/HRR233656_r2.fastq.gz,HRR233656
HRR233657_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233657/HRR233657_f1.fastq.gz,HRR233657
HRR233657_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233657/HRR233657_r2.fastq.gz,HRR233657
HRR233658_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233658/HRR233658_f1.fastq.gz,HRR233658
HRR233658_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233658/HRR233658_r2.fastq.gz,HRR233658
HRR233659_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233659/HRR233659_f1.fastq.gz,HRR233659
HRR233659_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233659/HRR233659_r2.fastq.gz,HRR233659
HRR233660_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233660/HRR233660_f1.fastq.gz,HRR233660
HRR233660_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233660/HRR233660_r2.fastq.gz,HRR233660
HRR233661_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233661/HRR233661_f1.fastq.gz,HRR233661
HRR233661_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233661/HRR233661_r2.fastq.gz,HRR233661
HRR233662_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233662/HRR233662_f1.fastq.gz,HRR233662
HRR233662_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233662/HRR233662_r2.fastq.gz,HRR233662
HRR233663_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233663/HRR233663_f1.fastq.gz,HRR233663
HRR233663_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233663/HRR233663_r2.fastq.gz,HRR233663
HRR233664_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233664/HRR233664_f1.fastq.gz,HRR233664
HRR233664_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233664/HRR233664_r2.fastq.gz,HRR233664
HRR233665_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233665/HRR233665_f1.fastq.gz,HRR233665
HRR233665_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233665/HRR233665_r2.fastq.gz,HRR233665
HRR233666_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233666/HRR233666_f1.fastq.gz,HRR233666
HRR233666_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233666/HRR233666_r2.fastq.gz,HRR233666
HRR233667_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233667/HRR233667_f1.fastq.gz,HRR233667
HRR233667_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233667/HRR233667_r2.fastq.gz,HRR233667
HRR233668_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233668/HRR233668_f1.fastq.gz,HRR233668
HRR233668_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233668/HRR233668_r2.fastq.gz,HRR233668
HRR233669_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233669/HRR233669_f1.fastq.gz,HRR233669
HRR233669_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233669/HRR233669_r2.fastq.gz,HRR233669
HRR233670_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233670/HRR233670_f1.fastq.gz,HRR233670
HRR233670_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233670/HRR233670_r2.fastq.gz,HRR233670
HRR233671_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233671/HRR233671_f1.fastq.gz,HRR233671
HRR233671_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233671/HRR233671_r2.fastq.gz,HRR233671
HRR233672_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233672/HRR233672_f1.fastq.gz,HRR233672
HRR233672_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233672/HRR233672_r2.fastq.gz,HRR233672
HRR233673_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233673/HRR233673_f1.fastq.gz,HRR233673
HRR233673_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233673/HRR233673_r2.fastq.gz,HRR233673
HRR233674_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233674/HRR233674_f1.fastq.gz,HRR233674
HRR233674_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233674/HRR233674_r2.fastq.gz,HRR233674
HRR233675_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233675/HRR233675_f1.fastq.gz,HRR233675
HRR233675_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233675/HRR233675_r2.fastq.gz,HRR233675
HRR233676_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233676/HRR233676_f1.fastq.gz,HRR233676
HRR233676_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233676/HRR233676_r2.fastq.gz,HRR233676
HRR233677_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233677/HRR233677_f1.fastq.gz,HRR233677
HRR233677_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233677/HRR233677_r2.fastq.gz,HRR233677
HRR233678_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233678/HRR233678_f1.fastq.gz,HRR233678
HRR233678_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233678/HRR233678_r2.fastq.gz,HRR233678
HRR233679_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233679/HRR233679_f1.fastq.gz,HRR233679
HRR233679_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233679/HRR233679_r2.fastq.gz,HRR233679
HRR233680_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233680/HRR233680_f1.fastq.gz,HRR233680
HRR233680_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233680/HRR233680_r2.fastq.gz,HRR233680
HRR233681_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233681/HRR233681_f1.fastq.gz,HRR233681
HRR233681_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233681/HRR233681_r2.fastq.gz,HRR233681
HRR233682_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233682/HRR233682_f1.fastq.gz,HRR233682
HRR233682_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233682/HRR233682_r2.fastq.gz,HRR233682
HRR233683_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233683/HRR233683_f1.fastq.gz,HRR233683
HRR233683_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233683/HRR233683_r2.fastq.gz,HRR233683
HRR233684_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233684/HRR233684_f1.fastq.gz,HRR233684
HRR233684_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233684/HRR233684_r2.fastq.gz,HRR233684
HRR233685_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233685/HRR233685_f1.fastq.gz,HRR233685
HRR233685_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233685/HRR233685_r2.fastq.gz,HRR233685
HRR233686_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233686/HRR233686_f1.fastq.gz,HRR233686
HRR233686_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233686/HRR233686_r2.fastq.gz,HRR233686
HRR233687_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233687/HRR233687_f1.fastq.gz,HRR233687
HRR233687_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233687/HRR233687_r2.fastq.gz,HRR233687
HRR233688_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233688/HRR233688_f1.fastq.gz,HRR233688
HRR233688_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233688/HRR233688_r2.fastq.gz,HRR233688
HRR233689_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233689/HRR233689_f1.fastq.gz,HRR233689
HRR233689_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233689/HRR233689_r2.fastq.gz,HRR233689
HRR233690_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233690/HRR233690_f1.fastq.gz,HRR233690
HRR233690_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233690/HRR233690_r2.fastq.gz,HRR233690
HRR233691_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233691/HRR233691_f1.fastq.gz,HRR233691
HRR233691_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233691/HRR233691_r2.fastq.gz,HRR233691
HRR233692_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233692/HRR233692_f1.fastq.gz,HRR233692
HRR233692_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233692/HRR233692_r2.fastq.gz,HRR233692
HRR233693_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233693/HRR233693_f1.fastq.gz,HRR233693
HRR233693_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233693/HRR233693_r2.fastq.gz,HRR233693
HRR233694_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233694/HRR233694_f1.fastq.gz,HRR233694
HRR233694_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233694/HRR233694_r2.fastq.gz,HRR233694
HRR233695_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233695/HRR233695_f1.fastq.gz,HRR233695
HRR233695_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233695/HRR233695_r2.fastq.gz,HRR233695
HRR233696_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233696/HRR233696_f1.fastq.gz,HRR233696
HRR233696_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233696/HRR233696_r2.fastq.gz,HRR233696
HRR233697_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233697/HRR233697_f1.fastq.gz,HRR233697
HRR233697_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233697/HRR233697_r2.fastq.gz,HRR233697
HRR233698_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233698/HRR233698_f1.fastq.gz,HRR233698
HRR233698_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233698/HRR233698_r2.fastq.gz,HRR233698
HRR233699_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233699/HRR233699_f1.fastq.gz,HRR233699
HRR233699_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233699/HRR233699_r2.fastq.gz,HRR233699
HRR233700_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233700/HRR233700_f1.fastq.gz,HRR233700
HRR233700_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233700/HRR233700_r2.fastq.gz,HRR233700
HRR233701_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233701/HRR233701_f1.fastq.gz,HRR233701
HRR233701_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233701/HRR233701_r2.fastq.gz,HRR233701
HRR233702_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233702/HRR233702_f1.fastq.gz,HRR233702
HRR233702_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233702/HRR233702_r2.fastq.gz,HRR233702
HRR233703_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233703/HRR233703_f1.fastq.gz,HRR233703
HRR233703_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233703/HRR233703_r2.fastq.gz,HRR233703
HRR233704_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233704/HRR233704_f1.fastq.gz,HRR233704
HRR233704_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233704/HRR233704_r2.fastq.gz,HRR233704
HRR233705_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233705/HRR233705_f1.fastq.gz,HRR233705
HRR233705_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233705/HRR233705_r2.fastq.gz,HRR233705
HRR233706_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233706/HRR233706_f1.fastq.gz,HRR233706
HRR233706_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233706/HRR233706_r2.fastq.gz,HRR233706
HRR233707_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233707/HRR233707_f1.fastq.gz,HRR233707
HRR233707_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233707/HRR233707_r2.fastq.gz,HRR233707
HRR233708_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233708/HRR233708_f1.fastq.gz,HRR233708
HRR233708_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233708/HRR233708_r2.fastq.gz,HRR233708
HRR233709_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233709/HRR233709_f1.fastq.gz,HRR233709
HRR233709_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233709/HRR233709_r2.fastq.gz,HRR233709
HRR233710_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233710/HRR233710_f1.fastq.gz,HRR233710
HRR233710_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233710/HRR233710_r2.fastq.gz,HRR233710
HRR233711_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233711/HRR233711_f1.fastq.gz,HRR233711
HRR233711_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233711/HRR233711_r2.fastq.gz,HRR233711
HRR233712_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233712/HRR233712_f1.fastq.gz,HRR233712
HRR233712_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233712/HRR233712_r2.fastq.gz,HRR233712
HRR233713_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233713/HRR233713_f1.fastq.gz,HRR233713
HRR233713_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233713/HRR233713_r2.fastq.gz,HRR233713
HRR233714_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233714/HRR233714_f1.fastq.gz,HRR233714
HRR233714_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233714/HRR233714_r2.fastq.gz,HRR233714
HRR233715_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233715/HRR233715_f1.fastq.gz,HRR233715
HRR233715_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233715/HRR233715_r2.fastq.gz,HRR233715
HRR233716_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233716/HRR233716_f1.fastq.gz,HRR233716
HRR233716_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233716/HRR233716_r2.fastq.gz,HRR233716
HRR233717_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233717/HRR233717_f1.fastq.gz,HRR233717
HRR233717_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233717/HRR233717_r2.fastq.gz,HRR233717
HRR233718_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233718/HRR233718_f1.fastq.gz,HRR233718
HRR233718_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233718/HRR233718_r2.fastq.gz,HRR233718
HRR233719_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233719/HRR233719_f1.fastq.gz,HRR233719
HRR233719_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233719/HRR233719_r2.fastq.gz,HRR233719
HRR233720_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233720/HRR233720_f1.fastq.gz,HRR233720
HRR233720_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233720/HRR233720_r2.fastq.gz,HRR233720
HRR233721_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233721/HRR233721_f1.fastq.gz,HRR233721
HRR233721_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233721/HRR233721_r2.fastq.gz,HRR233721
HRR233722_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233722/HRR233722_f1.fastq.gz,HRR233722
HRR233722_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233722/HRR233722_r2.fastq.gz,HRR233722
HRR233723_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233723/HRR233723_f1.fastq.gz,HRR233723
HRR233723_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233723/HRR233723_r2.fastq.gz,HRR233723
HRR233724_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233724/HRR233724_f1.fastq.gz,HRR233724
HRR233724_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233724/HRR233724_r2.fastq.gz,HRR233724
HRR233725_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233725/HRR233725_f1.fastq.gz,HRR233725
HRR233725_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233725/HRR233725_r2.fastq.gz,HRR233725
HRR233726_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233726/HRR233726_f1.fastq.gz,HRR233726
HRR233726_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233726/HRR233726_r2.fastq.gz,HRR233726
HRR233727_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233727/HRR233727_f1.fastq.gz,HRR233727
HRR233727_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233727/HRR233727_r2.fastq.gz,HRR233727
HRR233728_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233728/HRR233728_f1.fastq.gz,HRR233728
HRR233728_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233728/HRR233728_r2.fastq.gz,HRR233728
HRR233729_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233729/HRR233729_f1.fastq.gz,HRR233729
HRR233729_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233729/HRR233729_r2.fastq.gz,HRR233729
HRR233730_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233730/HRR233730_f1.fastq.gz,HRR233730
HRR233730_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233730/HRR233730_r2.fastq.gz,HRR233730
HRR233731_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233731/HRR233731_f1.fastq.gz,HRR233731
HRR233731_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233731/HRR233731_r2.fastq.gz,HRR233731
HRR233732_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233732/HRR233732_f1.fastq.gz,HRR233732
HRR233732_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233732/HRR233732_r2.fastq.gz,HRR233732
HRR233733_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233733/HRR233733_f1.fastq.gz,HRR233733
HRR233733_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233733/HRR233733_r2.fastq.gz,HRR233733
HRR233734_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233734/HRR233734_f1.fastq.gz,HRR233734
HRR233734_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233734/HRR233734_r2.fastq.gz,HRR233734
HRR233735_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233735/HRR233735_f1.fastq.gz,HRR233735
HRR233735_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233735/HRR233735_r2.fastq.gz,HRR233735
HRR233736_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233736/HRR233736_f1.fastq.gz,HRR233736
HRR233736_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233736/HRR233736_r2.fastq.gz,HRR233736
HRR233737_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233737/HRR233737_f1.fastq.gz,HRR233737
HRR233737_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233737/HRR233737_r2.fastq.gz,HRR233737
HRR233738_f1.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233738/HRR233738_f1.fastq.gz,HRR233738
HRR233738_r2.fastq.gz::/hpcdisk1/cbb_group/data/HRA000873/HRR233738/HRR233738_r2.fastq.gz,HRR233738
