t2_id,format
HRR067986.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067986.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067987.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067987.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067988.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067988.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067989.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067989.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067990.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067990.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067991.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067991.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067992.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067992.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067993.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067993.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067994.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067994.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067995.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067995.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067996.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067996.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067997.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067997.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067998.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067998.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR067999.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR067999.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068000.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068000.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068001.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068001.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068002.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068002.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068003.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068003.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068004.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068004.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068005.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068005.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068006.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068006.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068007.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068007.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068008.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068008.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068009.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068009.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068010.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068010.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068011.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068011.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068012.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068012.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068013.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068013.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068014.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068014.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068015.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068015.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
HRR068016.BQSR.bam::/hpcdisk1/cbb_group/data/analysis/HRA000021/BAM-files/HRR068016.BQSR.bam,DNA_ALIGNMENT_BQSR_BAM
